server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_12,20:58:40,20:59:10,2772.64,9826.39,Disk thrash suspected
server_12,20:58:50,20:59:20,2772.64,8897.05,Disk thrash suspected
server_12,20:59:00,20:59:30,964.44,8897.05,Disk thrash suspected
server_12,20:59:10,20:59:40,964.44,95.17,""
server_12,20:59:20,20:59:50,944.94,6603.19,Disk thrash suspected
server_12,20:59:30,21:00:00,3326.64,6603.19,Network flood + Disk thrash suspected
server_12,20:59:40,21:00:10,3326.64,6603.19,Network flood + Disk thrash suspected
server_12,20:59:50,21:00:20,3326.64,5726.33,Network flood + Disk thrash suspected
server_12,21:00:00,21:00:30,997.01,149.98,""
server_12,21:00:10,21:00:40,917.96,167.85,""
server_12,21:00:20,21:00:50,969.83,167.85,""
server_12,21:00:30,21:01:00,969.83,197.36,""
server_12,21:00:40,21:01:10,969.83,9898.16,Disk thrash suspected
server_12,21:00:50,21:01:20,18565.96,9898.16,Network flood + Disk thrash suspected
server_12,21:01:00,21:01:30,18565.96,9898.16,Network flood + Disk thrash suspected
server_12,21:01:10,21:01:40,18565.96,5541.56,Network flood + Disk thrash suspected
server_12,21:01:20,21:01:50,3036.76,5541.56,Disk thrash suspected
server_12,21:01:30,21:02:00,843.34,110.91,""
server_12,21:01:40,21:02:10,16480.12,106.97,Possible DDoS
server_12,21:01:50,21:02:20,16480.12,181.11,Possible DDoS
server_12,21:02:00,21:02:30,16480.12,181.11,Possible DDoS
server_12,21:02:10,21:02:40,10818.92,181.11,Possible DDoS
server_12,21:02:20,21:02:50,939.27,76.69,""
server_12,21:02:30,21:03:00,18414.01,76.69,Possible DDoS
server_12,21:02:40,21:03:10,18414.01,76.69,Possible DDoS
server_12,21:02:50,21:03:20,18414.01,62.25,Possible DDoS
server_12,21:03:00,21:03:30,894.08,120.79,""
server_12,21:03:10,21:03:40,3282.46,6868.58,Network flood + Disk thrash suspected
server_12,21:03:20,21:03:50,3282.46,6868.58,Network flood + Disk thrash suspected
server_12,21:03:30,21:04:00,3282.46,6868.58,Network flood + Disk thrash suspected
server_12,21:03:40,21:04:10,1002.93,126.37,""
server_12,21:03:50,21:04:20,4368.45,1050.47,Possible DDoS
server_12,21:04:00,21:04:30,4368.45,1050.47,Possible DDoS
server_12,21:04:10,21:04:40,4368.45,1050.47,Possible DDoS
server_12,21:04:20,21:04:50,969.23,240.14,""
server_12,21:04:30,21:05:00,918.88,240.14,""
server_12,21:04:40,21:05:10,923.76,9968.25,Disk thrash suspected
server_12,21:04:50,21:05:20,927.97,9968.25,Disk thrash suspected
server_12,21:05:00,21:05:30,4788.48,9968.25,Network flood + Disk thrash suspected
server_12,21:05:10,21:05:40,11619.81,3146.78,Possible DDoS
server_12,21:05:20,21:05:50,11619.81,3146.78,Possible DDoS
server_12,21:05:30,21:06:00,18804.56,3146.78,Possible DDoS
server_12,21:05:40,21:06:10,18804.56,1159.65,Possible DDoS
server_12,21:05:50,21:06:20,18804.56,164.0,Possible DDoS
server_12,21:06:00,21:06:30,12025.31,164.0,Possible DDoS
server_12,21:06:10,21:06:40,12025.31,163.83,Possible DDoS
server_12,21:06:20,21:06:50,13913.15,163.83,Possible DDoS
server_12,21:06:30,21:07:00,13913.15,980.69,Possible DDoS
server_12,21:06:40,21:07:10,13913.15,980.69,Possible DDoS
server_12,21:06:50,21:07:20,2831.78,9944.18,Disk thrash suspected
server_12,21:07:00,21:07:30,1007.17,9944.18,Disk thrash suspected
server_12,21:07:10,21:07:40,1007.17,9944.18,Disk thrash suspected
server_12,21:07:20,21:07:50,971.49,5593.03,Disk thrash suspected
server_12,21:07:30,21:08:00,971.49,175.09,""
server_12,21:07:40,21:08:10,865.64,175.09,""
server_12,21:07:50,21:08:20,865.64,175.09,""
server_12,21:08:00,21:08:30,3692.02,884.5,Possible DDoS
server_12,21:08:10,21:08:40,3692.02,1984.55,Possible DDoS
server_12,21:08:20,21:08:50,3692.02,1984.55,Possible DDoS
server_12,21:08:30,21:09:00,2281.61,1984.55,""
server_12,21:08:40,21:09:10,944.71,71.51,""
server_12,21:08:50,21:09:20,1026.46,134.94,""
server_12,21:09:00,21:09:30,1026.46,134.94,""
server_12,21:09:10,21:09:40,4775.41,1634.1,Possible DDoS
server_12,21:09:20,21:09:50,4775.41,1634.1,Possible DDoS
server_12,21:09:30,21:10:00,4775.41,6232.28,Network flood + Disk thrash suspected
server_12,21:09:40,21:10:10,884.14,6232.28,Disk thrash suspected
server_12,21:09:50,21:10:20,884.14,6232.28,Disk thrash suspected
server_12,21:10:00,21:10:30,4525.86,1289.54,Possible DDoS
server_12,21:10:10,21:10:40,17320.84,1289.54,Possible DDoS
server_12,21:10:20,21:10:50,17320.84,1289.54,Possible DDoS
server_12,21:10:30,21:11:00,17320.84,170.43,Possible DDoS
server_12,21:10:40,21:11:10,887.01,79.14,""
server_12,21:10:50,21:11:20,12517.78,79.14,Possible DDoS
server_12,21:11:00,21:11:30,12517.78,96.19,Possible DDoS
server_12,21:11:10,21:11:40,12517.78,96.19,Possible DDoS
server_12,21:11:20,21:11:50,5307.11,96.19,Possible DDoS
server_12,21:11:30,21:12:00,5307.11,1970.99,Possible DDoS
server_12,21:11:40,21:12:10,7013.32,1970.99,Possible DDoS
server_12,21:11:50,21:12:20,7013.32,1970.99,Possible DDoS
server_12,21:12:00,21:12:30,7013.32,166.72,Possible DDoS
server_12,21:12:10,21:12:40,2944.66,909.61,""
server_12,21:12:20,21:12:50,2944.66,909.61,""
server_12,21:12:30,21:13:00,2944.66,909.61,""
server_12,21:12:40,21:13:10,929.18,97.68,""
server_12,21:12:50,21:13:20,984.95,156.07,""
server_12,21:13:00,21:13:30,984.95,156.07,""
server_12,21:13:10,21:13:40,1410.35,1142.96,""
server_12,21:13:20,21:13:50,1410.35,1142.96,""
server_12,21:13:30,21:14:00,1410.35,1142.96,""
server_12,21:13:40,21:14:10,743.21,104.38,""
server_12,21:13:50,21:14:20,6684.15,104.38,Possible DDoS
server_12,21:14:00,21:14:30,6684.15,156.21,Possible DDoS
server_12,21:14:10,21:14:40,6997.19,1108.31,Possible DDoS
server_12,21:14:20,21:14:50,6997.19,1108.31,Possible DDoS
server_12,21:14:30,21:15:00,6997.19,1108.31,Possible DDoS
server_12,21:14:40,21:15:10,896.04,121.22,""
server_12,21:14:50,21:15:20,866.08,137.69,""
server_12,21:15:00,21:15:30,690.39,8392.36,Disk thrash suspected
server_12,21:15:10,21:15:40,690.39,8392.36,Disk thrash suspected
server_12,21:15:20,21:15:50,256.06,8392.36,Disk thrash suspected
server_12,21:15:30,21:16:00,2108.47,7639.12,Disk thrash suspected
server_12,21:15:40,21:16:10,2108.47,7639.12,Disk thrash suspected
server_12,21:15:50,21:16:20,2108.47,1002.14,""
server_12,21:16:00,21:16:30,18764.18,7340.01,Network flood + Disk thrash suspected
server_12,21:16:10,21:16:40,18764.18,7340.01,Network flood + Disk thrash suspected
server_12,21:16:20,21:16:50,18764.18,7340.01,Network flood + Disk thrash suspected
server_12,21:16:30,21:17:00,9391.7,784.41,Possible DDoS
server_12,21:16:40,21:17:10,9391.7,4156.79,Possible DDoS
server_12,21:16:50,21:17:20,9391.7,6658.84,Network flood + Disk thrash suspected
server_12,21:17:00,21:17:30,901.16,6658.84,Disk thrash suspected
server_12,21:17:10,21:17:40,3712.14,6658.84,Network flood + Disk thrash suspected
server_12,21:17:20,21:17:50,3712.14,4193.18,Possible DDoS
server_12,21:17:30,21:18:00,3712.14,1413.94,Possible DDoS
server_12,21:17:40,21:18:10,1302.83,840.62,""
server_12,21:17:50,21:18:20,1302.83,840.62,""
server_12,21:18:00,21:18:30,791.23,119.34,""
server_12,21:18:10,21:18:40,791.23,85.97,""
server_12,21:18:20,21:18:50,699.05,113.12,""
server_12,21:18:30,21:19:00,699.05,113.12,""
server_12,21:18:40,21:19:10,1188.61,1686.94,""
server_12,21:18:50,21:19:20,1188.61,1686.94,""
server_12,21:19:00,21:19:30,1188.61,1686.94,""
server_12,21:19:10,21:19:40,890.25,139.89,""
server_12,21:19:20,21:19:50,13666.47,142.35,Possible DDoS
server_12,21:19:30,21:20:00,14045.08,142.35,Possible DDoS
server_12,21:19:40,21:20:10,14045.08,142.35,Possible DDoS
server_12,21:19:50,21:20:20,14045.08,122.75,Possible DDoS
server_12,21:20:00,21:20:30,890.36,122.75,""
server_12,21:20:10,21:20:40,438.56,148.77,""
server_12,21:20:20,21:20:50,871.14,148.77,""
server_12,21:20:30,21:21:00,984.99,162.05,""
server_12,21:20:40,21:21:10,984.99,162.05,""
server_12,21:20:50,21:21:20,10051.57,162.05,Possible DDoS
server_12,21:21:00,21:21:30,15958.01,142.17,Possible DDoS
server_12,21:21:10,21:21:40,15958.01,142.17,Possible DDoS
server_12,21:21:20,21:21:50,15958.01,86.05,Possible DDoS
server_12,21:21:30,21:22:00,610.94,6479.24,Disk thrash suspected
server_12,21:21:40,21:22:10,3380.97,6479.24,Network flood + Disk thrash suspected
server_12,21:21:50,21:22:20,3380.97,6479.24,Network flood + Disk thrash suspected
server_12,21:22:00,21:22:30,3380.97,1418.92,Possible DDoS
server_12,21:22:10,21:22:40,1416.68,1294.83,""
server_12,21:22:20,21:22:50,1416.68,1294.83,""
server_12,21:22:30,21:23:00,858.82,55.61,""
server_12,21:22:40,21:23:10,3095.84,1038.19,""
server_12,21:22:50,21:23:20,3095.84,1038.19,""
server_12,21:23:00,21:23:30,16093.83,1038.19,Possible DDoS
server_12,21:23:10,21:23:40,16093.83,179.3,Possible DDoS
server_12,21:23:20,21:23:50,16093.83,1101.27,Possible DDoS
server_12,21:23:30,21:24:00,4771.98,1101.27,Possible DDoS
server_12,21:23:40,21:24:10,4771.98,1101.27,Possible DDoS
server_12,21:23:50,21:24:20,844.36,142.26,""
server_12,21:24:00,21:24:30,844.36,125.29,""
server_12,21:24:10,21:24:40,949.36,132.42,""
server_12,21:24:20,21:24:50,949.36,132.42,""
server_12,21:24:30,21:25:00,3906.17,5672.32,Network flood + Disk thrash suspected
server_12,21:24:40,21:25:10,3906.17,5672.32,Network flood + Disk thrash suspected
server_12,21:24:50,21:25:20,3906.17,5672.32,Network flood + Disk thrash suspected
server_12,21:25:00,21:25:30,14380.8,942.97,Possible DDoS
server_12,21:25:10,21:25:40,14380.8,8796.27,Network flood + Disk thrash suspected
server_12,21:25:20,21:25:50,14380.8,8796.27,Network flood + Disk thrash suspected
server_12,21:25:30,21:26:00,1970.7,8796.27,Disk thrash suspected
server_12,21:25:40,21:26:10,18335.26,8723.49,Network flood + Disk thrash suspected
server_12,21:25:50,21:26:20,18335.26,1473.91,Possible DDoS
server_12,21:26:00,21:26:30,18335.26,704.8,Possible DDoS
server_12,21:26:10,21:26:40,1623.58,704.8,""
server_12,21:26:20,21:26:50,1623.58,704.8,""
server_12,21:26:30,21:27:00,869.2,120.01,""
server_12,21:26:40,21:27:10,743.04,120.01,""
server_12,21:26:50,21:27:20,879.59,120.01,""
server_12,21:27:00,21:27:30,1026.86,85.43,""
server_12,21:27:10,21:27:40,14498.47,85.43,Possible DDoS
server_12,21:27:20,21:27:50,14498.47,89.21,Possible DDoS
server_12,21:27:30,21:28:00,14498.47,89.21,Possible DDoS
server_12,21:27:40,21:28:10,3892.3,1406.57,Possible DDoS
server_12,21:27:50,21:28:20,3892.3,1406.57,Possible DDoS
server_12,21:28:00,21:28:30,3892.3,1406.57,Possible DDoS
server_12,21:28:10,21:28:40,15935.07,791.21,Possible DDoS
server_12,21:28:20,21:28:50,15935.07,1836.04,Possible DDoS
server_12,21:28:30,21:29:00,15935.07,1836.04,Possible DDoS
server_12,21:28:40,21:29:10,3313.94,1836.04,Possible DDoS
server_12,21:28:50,21:29:20,12946.28,1204.53,Possible DDoS
server_12,21:29:00,21:29:30,12946.28,1204.53,Possible DDoS
server_12,21:29:10,21:29:40,12946.28,1099.69,Possible DDoS
server_12,21:29:20,21:29:50,1903.31,1099.69,""
server_12,21:29:30,21:30:00,10153.39,1099.69,Possible DDoS
server_12,21:29:40,21:30:10,10153.39,170.02,Possible DDoS
server_12,21:29:50,21:30:20,10153.39,170.02,Possible DDoS
server_12,21:30:00,21:30:30,967.21,6165.29,Disk thrash suspected
server_12,21:30:10,21:30:40,918.95,6165.29,Disk thrash suspected
server_12,21:30:20,21:30:50,911.13,6165.29,Disk thrash suspected
server_12,21:30:30,21:31:00,736.7,78.24,""
server_12,21:30:40,21:31:10,871.16,78.24,""
server_12,21:30:50,21:31:20,871.16,82.96,""
server_12,21:31:00,21:31:30,18420.87,5504.28,Network flood + Disk thrash suspected
server_12,21:31:10,21:31:40,18420.87,5504.28,Network flood + Disk thrash suspected
server_12,21:31:20,21:31:50,18420.87,5504.28,Network flood + Disk thrash suspected
server_12,21:31:30,21:32:00,2629.58,1266.54,""
server_12,21:31:40,21:32:10,18077.36,1266.54,Possible DDoS
server_12,21:31:50,21:32:20,18077.36,1266.54,Possible DDoS
server_12,21:32:00,21:32:30,18077.36,1606.95,Possible DDoS
server_12,21:32:10,21:32:40,3543.61,3130.6,Possible DDoS
server_12,21:32:20,21:32:50,3543.61,4009.19,Possible DDoS
server_12,21:32:30,21:33:00,12049.85,4009.19,Possible DDoS
server_12,21:32:40,21:33:10,12049.85,4009.19,Possible DDoS
server_12,21:32:50,21:33:20,19239.32,633.04,Possible DDoS
server_12,21:33:00,21:33:30,19239.32,6491.41,Network flood + Disk thrash suspected
server_12,21:33:10,21:33:40,19239.32,6491.41,Network flood + Disk thrash suspected
server_12,21:33:20,21:33:50,4116.43,6491.41,Network flood + Disk thrash suspected
server_12,21:33:30,21:34:00,4116.43,840.79,Possible DDoS
server_12,21:33:40,21:34:10,4457.46,1327.47,Possible DDoS
server_12,21:33:50,21:34:20,4457.46,1327.47,Possible DDoS
server_12,21:34:00,21:34:30,8598.54,1327.47,Possible DDoS
server_12,21:34:10,21:34:40,8598.54,831.75,Possible DDoS
server_12,21:34:20,21:34:50,8598.54,184.55,Possible DDoS
server_12,21:34:30,21:35:00,975.09,135.91,""
server_12,21:34:40,21:35:10,6531.86,135.91,Possible DDoS
server_12,21:34:50,21:35:20,6531.86,168.49,Possible DDoS
server_12,21:35:00,21:35:30,6531.86,168.49,Possible DDoS
server_12,21:35:10,21:35:40,1061.58,168.49,""
server_12,21:35:20,21:35:50,1061.58,118.22,""
server_12,21:35:30,21:36:00,9063.1,1789.58,Possible DDoS
server_12,21:35:40,21:36:10,9063.1,8583.54,Network flood + Disk thrash suspected
server_12,21:35:50,21:36:20,9063.1,8583.54,Network flood + Disk thrash suspected
server_12,21:36:00,21:36:30,4097.07,8583.54,Network flood + Disk thrash suspected
server_12,21:36:10,21:36:40,4097.07,1270.73,Possible DDoS
server_12,21:36:20,21:36:50,4097.07,895.58,Possible DDoS
server_12,21:36:30,21:37:00,892.01,8793.04,Disk thrash suspected
server_12,21:36:40,21:37:10,856.4,8793.04,Disk thrash suspected
server_12,21:36:50,21:37:20,856.4,8793.04,Disk thrash suspected
server_12,21:37:00,21:37:30,1036.12,92.76,""
server_12,21:37:10,21:37:40,13658.64,6578.99,Network flood + Disk thrash suspected
server_12,21:37:20,21:37:50,13658.64,6578.99,Network flood + Disk thrash suspected
server_12,21:37:30,21:38:00,13658.64,6674.24,Network flood + Disk thrash suspected
server_12,21:37:40,21:38:10,1668.9,6674.24,Disk thrash suspected
server_12,21:37:50,21:38:20,2476.72,6674.24,Disk thrash suspected
server_12,21:38:00,21:38:30,2476.72,838.41,""
server_12,21:38:10,21:38:40,3538.78,838.41,Possible DDoS
server_12,21:38:20,21:38:50,3538.78,5012.29,Network flood + Disk thrash suspected
server_12,21:38:30,21:39:00,3538.78,5012.29,Network flood + Disk thrash suspected
server_12,21:38:40,21:39:10,14106.05,5012.29,Network flood + Disk thrash suspected
server_12,21:38:50,21:39:20,14106.05,739.64,Possible DDoS
server_12,21:39:00,21:39:30,14106.05,4436.75,Possible DDoS
server_12,21:39:10,21:39:40,4239.77,4436.75,Possible DDoS
server_12,21:39:20,21:39:50,17244.92,4436.75,Possible DDoS
server_12,21:39:30,21:40:00,17244.92,1073.28,Possible DDoS
server_12,21:39:40,21:40:10,17244.92,729.66,Possible DDoS
server_12,21:39:50,21:40:20,1212.3,729.66,""
server_12,21:40:00,21:40:30,2391.79,1850.1,""
server_12,21:40:10,21:40:40,2391.79,1850.1,""
server_12,21:40:20,21:40:50,2391.79,1850.1,""
server_12,21:40:30,21:41:00,14742.98,131.13,Possible DDoS
server_12,21:40:40,21:41:10,14742.98,131.13,Possible DDoS
server_12,21:40:50,21:41:20,14742.98,204.92,Possible DDoS
server_12,21:41:00,21:41:30,18347.76,204.92,Possible DDoS
server_12,21:41:10,21:41:40,18347.76,204.92,Possible DDoS
server_12,21:41:20,21:41:50,18347.76,105.94,Possible DDoS
server_12,21:41:30,21:42:00,8579.38,9226.22,Network flood + Disk thrash suspected
server_12,21:41:40,21:42:10,8579.38,9226.22,Network flood + Disk thrash suspected
server_12,21:41:50,21:42:20,19485.71,9226.22,Network flood + Disk thrash suspected
server_12,21:42:00,21:42:30,19485.71,150.99,Possible DDoS
server_12,21:42:10,21:42:40,19485.71,150.99,Possible DDoS
server_12,21:42:20,21:42:50,1045.83,150.99,""
server_12,21:42:30,21:43:00,597.16,123.3,""
server_12,21:42:40,21:43:10,13731.69,72.25,Possible DDoS
server_12,21:42:50,21:43:20,13731.69,3241.48,Possible DDoS
server_12,21:43:00,21:43:30,16907.53,3241.48,Possible DDoS
server_12,21:43:10,21:43:40,16907.53,4763.23,Possible DDoS
server_12,21:43:20,21:43:50,16907.53,4763.23,Possible DDoS
server_12,21:43:30,21:44:00,18185.48,4763.23,Possible DDoS
server_12,21:43:40,21:44:10,18185.48,184.4,Possible DDoS
server_12,21:43:50,21:44:20,18185.48,4913.16,Network flood + Disk thrash suspected
server_12,21:44:00,21:44:30,1033.93,8589.04,Disk thrash suspected
server_12,21:44:10,21:44:40,1064.28,8589.04,Disk thrash suspected
server_12,21:44:20,21:44:50,1064.28,8589.04,Disk thrash suspected
server_12,21:44:30,21:45:00,1064.28,134.97,""
server_12,21:44:40,21:45:10,927.54,162.71,""
server_12,21:44:50,21:45:20,927.54,8420.81,Disk thrash suspected
server_12,21:45:00,21:45:30,927.54,8420.81,Disk thrash suspected
server_12,21:45:10,21:45:40,798.62,8420.81,Disk thrash suspected
server_12,21:45:20,21:45:50,874.16,6243.27,Disk thrash suspected
server_12,21:45:30,21:46:00,923.95,6243.27,Disk thrash suspected
server_12,21:45:40,21:46:10,4440.44,1001.42,Possible DDoS
server_12,21:45:50,21:46:20,4440.44,5808.39,Network flood + Disk thrash suspected
server_12,21:46:00,21:46:30,10978.38,5808.39,Network flood + Disk thrash suspected
server_12,21:46:10,21:46:40,10978.38,5808.39,Network flood + Disk thrash suspected
server_12,21:46:20,21:46:50,10978.38,876.56,Possible DDoS
server_12,21:46:30,21:47:00,3323.97,876.56,Possible DDoS
server_12,21:46:40,21:47:10,3323.97,876.56,Possible DDoS
server_12,21:46:50,21:47:20,6192.16,192.76,Possible DDoS
server_12,21:47:00,21:47:30,6192.16,192.76,Possible DDoS
server_12,21:47:10,21:47:40,8814.97,163.57,Possible DDoS
server_12,21:47:20,21:47:50,8814.97,878.93,Possible DDoS
server_12,21:47:30,21:48:00,8814.97,878.93,Possible DDoS
server_12,21:47:40,21:48:10,3978.69,6604.92,Network flood + Disk thrash suspected
server_12,21:47:50,21:48:20,17904.26,7011.26,Network flood + Disk thrash suspected
server_12,21:48:00,21:48:30,17904.26,7011.26,Network flood + Disk thrash suspected
server_12,21:48:10,21:48:40,17904.26,7011.26,Network flood + Disk thrash suspected
server_12,21:48:20,21:48:50,874.68,7000.1,Disk thrash suspected
server_12,21:48:30,21:49:00,874.68,7000.1,Disk thrash suspected
server_12,21:48:40,21:49:10,634.88,7000.1,Disk thrash suspected
server_12,21:48:50,21:49:20,980.42,97.67,""
server_12,21:49:00,21:49:30,4362.15,901.51,Possible DDoS
server_12,21:49:10,21:49:40,4830.83,901.51,Possible DDoS
server_12,21:49:20,21:49:50,4830.83,901.51,Possible DDoS
server_12,21:49:30,21:50:00,4830.83,836.57,Possible DDoS
server_12,21:49:40,21:50:10,998.14,59.19,""
server_12,21:49:50,21:50:20,998.14,57.11,""
server_12,21:50:00,21:50:30,4919.1,1944.95,Possible DDoS
server_12,21:50:10,21:50:40,4919.1,1944.95,Possible DDoS
server_12,21:50:20,21:50:50,4919.1,5974.37,Network flood + Disk thrash suspected
server_12,21:50:30,21:51:00,18035.37,5974.37,Network flood + Disk thrash suspected
server_12,21:50:40,21:51:10,18035.37,9236.98,Network flood + Disk thrash suspected
server_12,21:50:50,21:51:20,18035.37,9236.98,Network flood + Disk thrash suspected
server_12,21:51:00,21:51:30,3553.02,9236.98,Network flood + Disk thrash suspected
server_12,21:51:10,21:51:40,3553.02,5364.37,Network flood + Disk thrash suspected
server_12,21:51:20,21:51:50,3553.02,4950.89,Network flood + Disk thrash suspected
server_12,21:51:30,21:52:00,973.71,186.19,""
server_12,21:51:40,21:52:10,973.71,3653.52,""
server_12,21:51:50,21:52:20,13445.52,3653.52,Possible DDoS
server_12,21:52:00,21:52:30,13445.52,3653.52,Possible DDoS
server_12,21:52:10,21:52:40,17894.27,169.82,Possible DDoS
server_12,21:52:20,21:52:50,17894.27,121.29,Possible DDoS
server_12,21:52:30,21:53:00,17894.27,1171.89,Possible DDoS
server_12,21:52:40,21:53:10,14485.43,1171.89,Possible DDoS
server_12,21:52:50,21:53:20,14485.43,1171.89,Possible DDoS
server_12,21:53:00,21:53:30,18778.0,187.45,Possible DDoS
server_12,21:53:10,21:53:40,18778.0,119.26,Possible DDoS
server_12,21:53:20,21:53:50,18778.0,190.94,Possible DDoS
server_12,21:53:30,21:54:00,10319.27,5609.56,Network flood + Disk thrash suspected
server_12,21:53:40,21:54:10,10319.27,9835.25,Network flood + Disk thrash suspected
server_12,21:53:50,21:54:20,869.44,9835.25,Disk thrash suspected
server_12,21:54:00,21:54:30,14487.89,9835.25,Network flood + Disk thrash suspected
server_12,21:54:10,21:54:40,14487.89,928.72,Possible DDoS
server_12,21:54:20,21:54:50,14487.89,928.72,Possible DDoS
server_12,21:54:30,21:55:00,1019.64,928.72,""
server_12,21:54:40,21:55:10,10223.38,1841.47,Possible DDoS
server_12,21:54:50,21:55:20,10223.38,1841.47,Possible DDoS
server_12,21:55:00,21:55:30,10223.38,1841.47,Possible DDoS
server_12,21:55:10,21:55:40,1062.42,144.24,""
server_12,21:55:20,21:55:50,3312.05,788.94,Possible DDoS
server_12,21:55:30,21:56:00,18545.22,788.94,Possible DDoS
server_12,21:55:40,21:56:10,18545.22,6892.84,Network flood + Disk thrash suspected
server_12,21:55:50,21:56:20,18545.22,6892.84,Network flood + Disk thrash suspected
server_12,21:56:00,21:56:30,3395.47,6892.84,Network flood + Disk thrash suspected
server_12,21:56:10,21:56:40,3395.47,7544.05,Network flood + Disk thrash suspected
server_12,21:56:20,21:56:50,4179.67,7544.05,Network flood + Disk thrash suspected
server_12,21:56:30,21:57:00,4179.67,7544.05,Network flood + Disk thrash suspected
server_12,21:56:40,21:57:10,4179.67,9136.82,Network flood + Disk thrash suspected
server_12,21:56:50,21:57:20,1581.14,9136.82,Disk thrash suspected
server_12,21:57:00,21:57:30,1581.14,9136.82,Disk thrash suspected
server_12,21:57:10,21:57:40,1581.14,1214.99,""
server_12,21:57:20,21:57:50,1079.67,127.9,""
server_12,21:57:30,21:58:00,7048.16,127.9,Possible DDoS
server_12,21:57:40,21:58:10,7048.16,60.05,Possible DDoS
server_12,21:57:50,21:58:20,7048.16,92.73,Possible DDoS
server_12,21:58:00,21:58:30,968.78,92.73,""
server_12,21:58:10,21:58:40,968.78,92.73,""
server_12,21:58:20,21:58:50,4327.93,773.33,Possible DDoS
server_12,21:58:30,21:59:00,4327.93,9973.75,Network flood + Disk thrash suspected
server_12,21:58:40,21:59:10,4327.93,9973.75,Network flood + Disk thrash suspected
server_12,21:58:50,21:59:20,712.36,9973.75,Disk thrash suspected
server_12,21:59:00,21:59:30,1113.14,1856.53,""
server_12,21:59:10,21:59:40,2652.4,1856.53,""
server_12,21:59:20,21:59:50,2652.4,9062.39,Disk thrash suspected
server_12,21:59:30,22:00:00,2652.4,9062.39,Disk thrash suspected
server_12,21:59:40,22:00:10,1778.98,9062.39,Disk thrash suspected
server_12,21:59:50,22:00:20,909.64,8368.17,Disk thrash suspected
server_12,22:00:00,22:00:30,958.75,8368.17,Disk thrash suspected
server_12,22:00:10,22:00:40,8173.39,102.29,Possible DDoS
server_12,22:00:20,22:00:50,8889.12,119.09,Possible DDoS
server_12,22:00:30,22:01:00,8889.12,119.09,Possible DDoS
server_12,22:00:40,22:01:10,8889.12,1132.64,Possible DDoS
server_12,22:00:50,22:01:20,4863.98,1132.64,Possible DDoS
server_12,22:01:00,22:01:30,4863.98,4589.84,Possible DDoS
server_12,22:01:10,22:01:40,895.87,4589.84,""
server_12,22:01:20,22:01:50,2385.09,4589.84,""
server_12,22:01:30,22:02:00,2385.09,1650.6,""
server_12,22:01:40,22:02:10,2385.09,3032.55,""
server_12,22:01:50,22:02:20,3842.9,3032.55,Possible DDoS
server_12,22:02:00,22:02:30,3842.9,3032.55,Possible DDoS
server_12,22:02:10,22:02:40,3842.9,1462.44,Possible DDoS
server_12,22:02:20,22:02:50,2951.72,1462.44,""
server_12,22:02:30,22:03:00,991.1,5429.38,Disk thrash suspected
server_12,22:02:40,22:03:10,1913.67,5429.38,Disk thrash suspected
server_12,22:02:50,22:03:20,1913.67,6829.37,Disk thrash suspected
server_12,22:03:00,22:03:30,1913.67,6829.37,Disk thrash suspected
server_12,22:03:10,22:03:40,876.93,6829.37,Disk thrash suspected
server_12,22:03:20,22:03:50,1640.52,1206.99,""
server_12,22:03:30,22:04:00,8597.66,1206.99,Possible DDoS
server_12,22:03:40,22:04:10,8597.66,1206.99,Possible DDoS
server_12,22:03:50,22:04:20,8597.66,8251.55,Network flood + Disk thrash suspected
server_12,22:04:00,22:04:30,7405.89,8251.55,Network flood + Disk thrash suspected
server_12,22:04:10,22:04:40,7405.89,8251.55,Network flood + Disk thrash suspected
server_12,22:04:20,22:04:50,7405.89,6947.25,Network flood + Disk thrash suspected
server_12,22:04:30,22:05:00,915.27,6947.25,Disk thrash suspected
server_12,22:04:40,22:05:10,953.78,6947.25,Disk thrash suspected
server_12,22:04:50,22:05:20,11696.27,203.53,Possible DDoS
server_12,22:05:00,22:05:30,11696.27,152.42,Possible DDoS
server_12,22:05:10,22:05:40,11696.27,1458.69,Possible DDoS
server_12,22:05:20,22:05:50,13550.94,1458.69,Possible DDoS
server_12,22:05:30,22:06:00,16907.02,1458.69,Possible DDoS
server_12,22:05:40,22:06:10,16907.02,180.88,Possible DDoS
server_12,22:05:50,22:06:20,16907.02,8351.97,Network flood + Disk thrash suspected
server_12,22:06:00,22:06:30,9191.78,8351.97,Network flood + Disk thrash suspected
server_12,22:06:10,22:06:40,9191.78,8351.97,Network flood + Disk thrash suspected
server_12,22:06:20,22:06:50,9191.78,177.84,Possible DDoS
server_12,22:06:30,22:07:00,8994.9,917.29,Possible DDoS
server_12,22:06:40,22:07:10,2198.5,9430.83,Disk thrash suspected
server_12,22:06:50,22:07:20,2198.5,9430.83,Disk thrash suspected
server_12,22:07:00,22:07:30,919.22,9430.83,Disk thrash suspected
server_12,22:07:10,22:07:40,1019.71,99.02,""
server_12,22:07:20,22:07:50,1019.71,99.02,""
server_12,22:07:30,22:08:00,12455.21,199.45,Possible DDoS
server_12,22:07:40,22:08:10,12455.21,1129.01,Possible DDoS
server_12,22:07:50,22:08:20,12455.21,1129.01,Possible DDoS
server_12,22:08:00,22:08:30,1592.01,1129.01,""
