ts,server_id,net_in,net_out
21:42:30,server_13,616.64,753.4
21:42:30,server_14,426.28,333.67
21:42:30,server_15,435.66,519.61
21:42:30,server_16,12705.24,13786.98
21:42:30,server_12,346.97,239.55
21:42:30,server_18,142.2,136.3
21:42:30,server_19,844.35,524.88
21:42:30,server_20,202.38,277.78
21:42:30,server_17,829.9,878.46
21:42:30,server_11,2511.73,2927.1
21:42:30,server_1,14278.7,16434.51
21:42:30,server_9,14.35,7.96
21:42:30,server_8,635.59,339.15
21:42:30,server_7,930.91,1318.28
21:42:30,server_6,402.75,259.1
21:42:30,server_5,128.16,102.53
21:42:30,server_4,347.7,521.1
21:42:30,server_3,687.72,605.59
21:42:30,server_2,45.89,49.86
21:42:30,server_10,282.34,367.02
21:42:35,server_13,673.35,975.73
21:42:35,server_14,363.15,499.52
21:42:35,server_15,320.44,246.24
21:42:35,server_16,724.24,510.55
21:42:35,server_20,29.23,38.47
21:42:35,server_18,51.69,62.35
21:42:35,server_19,202.96,211.73
21:42:35,server_12,331.44,231.49
21:42:35,server_17,14941.96,15008.16
21:42:35,server_11,608.4,591.47
21:42:35,server_10,549.27,471.9
21:42:35,server_9,177.07,101.26
21:42:35,server_8,970.61,758.84
21:42:35,server_7,0.0,0.0
21:42:35,server_6,76.06,76.33
21:42:35,server_5,934.01,1163.51
21:42:35,server_4,295.1,158.54
21:42:35,server_3,63.65,94.82
21:42:35,server_2,1010.71,1512.61
21:42:35,server_1,2745.51,2847.13
21:42:40,server_13,836.65,608.7
21:42:40,server_14,126.96,128.05
21:42:40,server_15,654.48,381.65
21:42:40,server_16,169.69,244.97
21:42:40,server_20,215.6,232.38
21:42:40,server_18,880.6,694.62
21:42:40,server_19,510.42,324.0
21:42:40,server_12,597.16,588.45
21:42:40,server_17,35.98,48.0
21:42:40,server_11,920.35,778.72
21:42:40,server_10,895.05,755.23
21:42:40,server_9,3342.31,3814.18
21:42:40,server_2,3545.57,3083.45
21:42:40,server_3,283.01,232.11
21:42:40,server_4,82.56,76.48
21:42:40,server_1,775.22,397.15
21:42:40,server_6,4205.23,4281.42
21:42:40,server_7,322.45,200.09
21:42:40,server_8,10675.31,12699.55
21:42:40,server_5,73.72,87.25
21:42:45,server_12,250.77,349.88
21:42:45,server_19,18628.89,18753.57
21:42:45,server_18,571.57,386.38
21:42:45,server_17,19426.41,22355.0
21:42:45,server_16,857.74,928.84
21:42:45,server_15,241.2,262.55
21:42:45,server_14,210.34,260.85
21:42:45,server_13,303.96,211.58
21:42:45,server_11,442.76,427.69
21:42:45,server_20,1069.43,796.9
21:42:45,server_9,858.66,777.83
21:42:45,server_1,930.06,1307.11
21:42:45,server_2,47.99,56.09
21:42:45,server_3,0.0,0.0
21:42:45,server_4,529.77,689.33
21:42:45,server_10,3146.67,3204.0
21:42:45,server_6,380.28,270.53
21:42:45,server_7,178.73,265.25
21:42:45,server_8,344.96,244.13
21:42:45,server_5,40.5,44.23
21:42:50,server_12,211.12,314.7
21:42:50,server_19,275.64,186.73
21:42:50,server_18,145.76,79.86
21:42:50,server_17,609.73,702.64
21:42:50,server_16,564.82,504.67
21:42:50,server_15,170.36,146.71
21:42:50,server_14,877.91,1192.42
21:42:50,server_13,496.44,308.17
21:42:50,server_11,889.44,867.28
21:42:50,server_20,443.64,418.44
21:42:50,server_9,843.67,431.44
21:42:50,server_1,916.79,1035.3
21:42:50,server_2,20.98,31.07
21:42:50,server_3,610.16,470.43
21:42:50,server_4,573.23,739.38
21:42:50,server_10,1199.44,1152.05
21:42:50,server_6,196.11,273.5
21:42:50,server_7,81.1,115.83
21:42:50,server_8,537.38,359.56
21:42:50,server_5,525.09,376.49
21:42:55,server_11,284.13,365.87
21:42:55,server_19,930.6,1312.99
21:42:55,server_18,428.05,369.67
21:42:55,server_17,12238.97,12689.82
21:42:55,server_16,324.45,447.01
21:42:55,server_15,143.11,89.53
21:42:55,server_14,835.75,1166.89
21:42:55,server_13,249.58,283.7
21:42:55,server_12,129.26,166.73
21:42:55,server_20,181.8,107.04
21:42:55,server_10,199.71,193.32
21:42:55,server_8,856.12,1206.51
21:42:55,server_7,5079.8,5697.1
21:42:55,server_6,961.76,1334.77
21:42:55,server_5,1007.2,1074.23
21:42:55,server_4,678.35,801.11
21:42:55,server_3,560.08,431.24
21:42:55,server_2,3967.03,3405.27
21:42:55,server_1,1856.48,2063.27
21:42:55,server_9,419.36,576.49
21:43:00,server_13,520.79,438.96
21:43:00,server_14,11637.94,9946.41
21:43:00,server_15,182.06,230.2
21:43:00,server_12,13731.69,16344.77
21:43:00,server_17,2727.24,2567.89
21:43:00,server_18,543.32,653.0
21:43:00,server_19,2216.4,2032.67
21:43:00,server_16,177.61,218.01
21:43:00,server_11,848.37,479.1
21:43:00,server_20,721.95,484.66
21:43:00,server_9,19429.89,18242.22
21:43:00,server_1,1023.83,1515.7
21:43:00,server_2,72.73,71.37
21:43:00,server_3,547.77,743.52
21:43:00,server_4,286.14,274.27
21:43:00,server_10,670.31,827.6
21:43:00,server_6,690.68,944.08
21:43:00,server_7,293.23,236.77
21:43:00,server_8,3432.22,2886.07
21:43:00,server_5,945.64,963.31
21:43:05,server_19,704.9,436.36
21:43:05,server_18,206.77,188.8
21:43:05,server_17,908.71,609.93
21:43:05,server_16,981.09,1149.32
21:43:05,server_15,407.49,494.09
21:43:05,server_14,917.01,1288.24
21:43:05,server_13,374.54,524.06
21:43:05,server_12,310.21,388.15
21:43:05,server_11,525.56,351.36
21:43:05,server_20,266.9,387.6
21:43:05,server_9,362.04,353.2
21:43:05,server_1,282.07,231.1
21:43:05,server_2,654.82,352.02
21:43:05,server_3,963.06,674.62
21:43:05,server_4,556.22,563.38
21:43:05,server_10,272.23,203.91
21:43:05,server_6,1016.1,619.18
21:43:05,server_7,643.31,372.34
21:43:05,server_8,902.68,1272.73
21:43:05,server_5,463.04,662.55
21:43:10,server_11,495.45,290.94
21:43:10,server_19,716.9,907.07
21:43:10,server_18,611.41,858.36
21:43:10,server_17,136.07,82.56
21:43:10,server_16,14983.49,12742.83
21:43:10,server_15,2730.3,2769.18
21:43:10,server_14,47.01,57.51
21:43:10,server_13,884.78,654.02
21:43:10,server_12,244.31,344.14
21:43:10,server_20,405.83,437.51
21:43:10,server_10,937.0,956.02
21:43:10,server_8,412.08,321.0
21:43:10,server_9,183.53,198.59
21:43:10,server_1,314.32,234.17
21:43:10,server_2,592.52,686.63
21:43:10,server_3,1876.68,2240.45
21:43:10,server_5,455.68,595.58
21:43:10,server_6,906.05,605.54
21:43:10,server_7,871.04,1163.45
21:43:10,server_4,1053.24,942.91
21:43:15,server_20,388.48,302.15
21:43:15,server_11,123.41,103.47
21:43:15,server_18,298.11,281.46
21:43:15,server_17,10105.16,9452.25
21:43:15,server_16,657.11,372.69
21:43:15,server_15,341.53,409.72
21:43:15,server_14,1588.01,1468.77
21:43:15,server_13,69.09,73.36
21:43:15,server_12,10.57,5.9
21:43:15,server_19,561.33,706.01
21:43:15,server_10,238.47,346.43
21:43:15,server_8,528.42,748.14
21:43:15,server_1,79.63,45.3
21:43:15,server_2,148.67,182.31
21:43:15,server_3,63.55,55.36
21:43:15,server_9,389.43,210.43
21:43:15,server_5,219.82,151.22
21:43:15,server_6,384.44,261.8
21:43:15,server_7,239.03,311.72
21:43:15,server_4,242.52,174.35
21:43:20,server_12,259.55,330.57
21:43:20,server_19,508.48,454.81
21:43:20,server_18,528.9,724.15
21:43:20,server_17,27.24,24.49
21:43:20,server_16,207.59,111.01
21:43:20,server_15,3851.38,4129.86
21:43:20,server_14,661.47,877.88
21:43:20,server_13,247.76,243.77
21:43:20,server_11,652.47,963.09
21:43:20,server_20,885.8,522.71
21:43:20,server_9,905.05,1312.65
21:43:20,server_1,2025.3,2422.28
21:43:20,server_2,686.96,594.87
21:43:20,server_3,913.43,808.24
21:43:20,server_4,19990.08,17045.05
21:43:20,server_10,2251.82,2120.61
21:43:20,server_6,323.53,383.2
21:43:20,server_7,6728.53,5838.31
21:43:20,server_8,39.48,21.2
21:43:20,server_5,540.57,419.53
21:43:25,server_11,158.63,185.6
21:43:25,server_19,274.67,320.64
21:43:25,server_18,705.86,364.23
21:43:25,server_17,486.38,380.68
21:43:25,server_16,42.79,53.11
21:43:25,server_15,838.41,612.4
21:43:25,server_14,1041.8,582.92
21:43:25,server_13,421.62,531.86
21:43:25,server_12,16907.53,18280.31
21:43:25,server_20,2751.07,3117.05
21:43:25,server_10,122.52,103.67
21:43:25,server_8,36.9,49.97
21:43:25,server_7,2065.61,1708.06
21:43:25,server_6,613.83,667.23
21:43:25,server_5,223.41,304.34
21:43:25,server_4,353.41,472.09
21:43:25,server_3,509.02,728.97
21:43:25,server_2,106.65,119.27
21:43:25,server_1,875.57,1039.26
21:43:25,server_9,4357.76,4336.42
21:43:30,server_13,8219.93,9857.45
21:43:30,server_14,1048.77,973.25
21:43:30,server_15,1010.2,997.51
21:43:30,server_12,889.33,1009.69
21:43:30,server_17,655.8,507.64
21:43:30,server_18,194.48,175.42
21:43:30,server_19,611.26,423.52
21:43:30,server_16,530.7,480.02
21:43:30,server_11,172.15,160.13
21:43:30,server_20,1718.42,1631.06
21:43:30,server_9,620.39,814.27
21:43:30,server_1,639.3,912.15
21:43:30,server_2,102.09,84.9
21:43:30,server_3,443.84,605.3
21:43:30,server_4,226.08,193.94
21:43:30,server_10,338.74,286.65
21:43:30,server_6,957.97,736.15
21:43:30,server_7,220.45,315.37
21:43:30,server_8,362.8,385.79
21:43:30,server_5,509.88,523.23
21:43:35,server_12,25.72,13.83
21:43:35,server_20,615.52,497.18
21:43:35,server_19,547.94,588.56
21:43:35,server_18,52.38,47.44
21:43:35,server_17,9495.37,8638.28
21:43:35,server_16,329.26,361.38
21:43:35,server_15,964.7,537.99
21:43:35,server_14,334.11,281.2
21:43:35,server_13,1860.39,2230.08
21:43:35,server_11,107.98,108.27
21:43:35,server_10,869.58,1008.54
21:43:35,server_9,186.37,119.29
21:43:35,server_2,875.66,1241.88
21:43:35,server_3,524.18,602.36
21:43:35,server_4,2014.87,2164.67
21:43:35,server_1,879.44,1006.17
21:43:35,server_6,560.38,573.96
21:43:35,server_7,699.2,648.15
21:43:35,server_8,1027.95,1281.82
21:43:35,server_5,204.72,133.56
21:43:40,server_12,612.78,885.18
21:43:40,server_19,850.64,761.36
21:43:40,server_18,656.8,475.74
21:43:40,server_17,399.72,496.45
21:43:40,server_16,459.04,656.05
21:43:40,server_15,1026.54,1042.27
21:43:40,server_14,546.92,308.63
21:43:40,server_13,1058.67,1388.25
21:43:40,server_11,105.1,109.56
21:43:40,server_20,537.33,355.34
21:43:40,server_9,721.71,794.72
21:43:40,server_1,4757.69,4866.73
21:43:40,server_2,305.7,256.28
21:43:40,server_3,381.15,464.48
21:43:40,server_4,960.95,641.78
21:43:40,server_10,978.58,843.3
21:43:40,server_6,634.15,417.94
21:43:40,server_7,189.63,166.44
21:43:40,server_8,423.67,305.86
21:43:40,server_5,960.49,1302.98
21:43:45,server_12,396.73,471.01
21:43:45,server_19,439.33,550.02
21:43:45,server_18,691.81,951.78
21:43:45,server_17,146.1,86.51
21:43:45,server_16,17255.62,17409.04
21:43:45,server_15,969.36,874.26
21:43:45,server_14,370.59,458.36
21:43:45,server_13,336.36,240.62
21:43:45,server_11,349.21,387.63
21:43:45,server_20,13990.42,11697.05
21:43:45,server_9,849.02,501.4
21:43:45,server_1,6588.03,6454.91
21:43:45,server_2,14966.36,14943.49
21:43:45,server_3,634.29,734.02
21:43:45,server_4,764.53,611.87
21:43:45,server_10,19637.9,18866.95
21:43:45,server_6,106.22,76.17
21:43:45,server_7,59.3,73.55
21:43:45,server_8,359.77,275.89
21:43:45,server_5,361.96,196.22
21:43:50,server_11,935.68,1208.14
21:43:50,server_19,1023.5,1095.32
21:43:50,server_18,552.52,553.65
21:43:50,server_17,686.92,636.67
21:43:50,server_16,180.14,229.03
21:43:50,server_15,922.06,774.18
21:43:50,server_14,754.53,786.35
21:43:50,server_13,5216.91,4537.43
21:43:50,server_12,18185.48,17208.7
21:43:50,server_20,546.92,737.24
21:43:50,server_10,4737.07,5043.25
21:43:50,server_8,874.82,825.06
21:43:50,server_7,167.14,209.66
21:43:50,server_6,3647.04,4349.08
21:43:50,server_5,248.68,126.0
21:43:50,server_4,904.79,1102.85
21:43:50,server_3,852.33,512.0
21:43:50,server_2,1387.89,1390.96
21:43:50,server_1,949.58,498.88
21:43:50,server_9,2556.57,2760.59
21:43:55,server_13,803.8,442.16
21:43:55,server_14,174.31,218.46
21:43:55,server_15,12740.35,14654.28
21:43:55,server_12,195.08,153.18
21:43:55,server_17,997.66,1338.55
21:43:55,server_18,925.35,614.96
21:43:55,server_19,277.83,288.02
21:43:55,server_16,23.39,13.02
21:43:55,server_11,4.48,2.89
21:43:55,server_20,232.69,203.14
21:43:55,server_9,999.55,869.95
21:43:55,server_1,3177.59,3776.55
21:43:55,server_2,143.46,83.65
21:43:55,server_3,907.66,776.06
21:43:55,server_4,546.26,615.62
21:43:55,server_10,2180.32,1763.78
21:43:55,server_6,450.63,419.34
21:43:55,server_7,494.23,443.1
21:43:55,server_8,161.96,152.39
21:43:55,server_5,4211.33,4160.57
21:44:00,server_19,16574.92,15898.4
21:44:00,server_18,609.91,465.62
21:44:00,server_17,106.39,73.96
21:44:00,server_16,1889.73,1913.35
21:44:00,server_15,134.96,138.1
21:44:00,server_14,104.93,71.66
21:44:00,server_13,2286.14,2624.77
21:44:00,server_12,939.76,496.48
21:44:00,server_11,739.32,529.77
21:44:00,server_20,195.23,146.05
21:44:00,server_9,15568.4,16577.74
21:44:00,server_1,218.77,143.32
21:44:00,server_2,486.38,428.95
21:44:00,server_3,506.21,756.06
21:44:00,server_4,4205.41,3703.88
21:44:00,server_10,338.17,487.15
21:44:00,server_6,115.23,133.32
21:44:00,server_7,542.06,520.85
21:44:00,server_8,193.78,131.75
21:44:00,server_5,13109.62,15316.02
21:44:05,server_11,329.2,292.55
21:44:05,server_19,4068.82,3564.31
21:44:05,server_18,972.2,645.44
21:44:05,server_17,630.49,335.46
21:44:05,server_16,967.28,949.77
21:44:05,server_15,964.12,1176.77
21:44:05,server_14,38.47,47.54
21:44:05,server_13,225.02,140.9
21:44:05,server_12,1033.93,757.36
21:44:05,server_20,625.72,875.95
21:44:05,server_10,2312.23,1935.6
21:44:05,server_8,1151.14,1145.69
21:44:05,server_9,548.63,365.07
21:44:05,server_1,2797.53,2301.48
21:44:05,server_2,48.53,53.6
21:44:05,server_3,0.0,0.0
21:44:05,server_5,860.35,525.72
21:44:05,server_6,242.74,199.61
21:44:05,server_7,678.03,530.5
21:44:05,server_4,167.17,183.0
21:44:10,server_20,285.08,391.48
21:44:10,server_11,821.92,598.09
21:44:10,server_18,172.18,125.13
21:44:10,server_17,13846.95,11279.24
21:44:10,server_16,652.16,525.62
21:44:10,server_15,351.48,523.27
21:44:10,server_14,515.63,586.77
21:44:10,server_13,3251.95,2618.81
21:44:10,server_12,76.68,105.18
21:44:10,server_19,7651.41,8126.14
21:44:10,server_10,2167.51,2348.09
21:44:10,server_8,1634.22,1861.75
21:44:10,server_1,908.25,1317.06
21:44:10,server_2,304.19,174.36
21:44:10,server_3,5237.86,4848.52
21:44:10,server_9,58.09,80.09
21:44:10,server_5,811.87,596.98
21:44:10,server_6,688.05,653.17
21:44:10,server_7,864.28,1038.05
21:44:10,server_4,405.08,284.49
21:44:15,server_12,263.56,220.24
21:44:15,server_19,1034.0,1299.68
21:44:15,server_18,636.84,366.54
21:44:15,server_17,172.89,185.48
21:44:15,server_16,313.76,470.27
21:44:15,server_15,1055.36,1296.48
21:44:15,server_14,616.51,411.82
21:44:15,server_13,17822.73,21290.45
21:44:15,server_11,716.54,398.03
21:44:15,server_20,922.03,627.91
21:44:15,server_9,3735.55,3019.27
21:44:15,server_1,123.38,120.98
21:44:15,server_2,6603.61,7914.78
21:44:15,server_3,23.22,33.71
21:44:15,server_4,89.73,127.87
21:44:15,server_10,934.84,720.55
21:44:15,server_6,924.77,607.55
21:44:15,server_7,15856.42,18872.02
21:44:15,server_8,3871.97,4093.56
21:44:15,server_5,310.41,167.38
21:44:20,server_11,588.36,494.57
21:44:20,server_19,352.79,416.01
21:44:20,server_18,185.58,116.76
21:44:20,server_17,933.84,1354.58
21:44:20,server_16,1822.4,2045.07
21:44:20,server_15,2661.47,2603.99
21:44:20,server_14,367.23,234.73
21:44:20,server_13,1314.38,1574.03
21:44:20,server_12,22.01,30.93
21:44:20,server_20,595.31,684.17
21:44:20,server_10,978.59,1360.07
21:44:20,server_8,899.01,1065.78
21:44:20,server_7,146.71,128.79
21:44:20,server_6,3572.64,4152.38
21:44:20,server_5,121.44,80.06
21:44:20,server_4,908.84,1215.1
21:44:20,server_3,842.03,1176.41
21:44:20,server_2,185.74,121.15
21:44:20,server_1,459.25,401.04
21:44:20,server_9,1061.11,1385.15
21:44:25,server_13,595.52,867.42
21:44:25,server_14,144.13,206.43
21:44:25,server_15,893.44,1165.53
21:44:25,server_12,148.36,188.04
21:44:25,server_17,235.93,213.82
21:44:25,server_18,1040.56,1188.84
21:44:25,server_19,625.3,612.45
21:44:25,server_16,2782.21,2695.49
21:44:25,server_11,497.46,658.52
21:44:25,server_20,321.91,408.37
21:44:25,server_9,241.48,326.88
21:44:25,server_1,172.87,101.08
21:44:25,server_2,276.86,409.65
21:44:25,server_3,247.54,352.8
21:44:25,server_4,141.83,186.48
21:44:25,server_10,27.66,21.65
21:44:25,server_6,402.23,255.68
21:44:25,server_7,13249.86,14291.24
21:44:25,server_8,983.15,784.3
21:44:25,server_5,1998.92,2003.56
21:44:30,server_20,3713.81,3053.08
21:44:30,server_19,747.37,1064.61
21:44:30,server_18,158.76,237.05
21:44:30,server_17,525.15,629.12
21:44:30,server_16,1047.86,1055.1
21:44:30,server_15,914.44,1315.66
21:44:30,server_14,923.5,1226.59
21:44:30,server_12,406.87,223.89
21:44:30,server_11,892.67,1195.03
21:44:30,server_13,1052.22,1180.07
21:44:30,server_9,113.23,165.57
21:44:30,server_10,286.52,176.13
21:44:30,server_2,147.48,198.14
21:44:30,server_3,631.41,466.73
21:44:30,server_4,32.47,28.2
21:44:30,server_1,335.4,478.16
21:44:30,server_6,4878.22,5514.14
21:44:30,server_7,804.48,730.9
21:44:30,server_8,717.37,747.83
21:44:30,server_5,11065.74,9714.63
21:44:35,server_12,1064.28,1020.15
21:44:35,server_20,28.38,29.02
21:44:35,server_19,4467.51,3726.45
21:44:35,server_18,956.12,898.05
21:44:35,server_17,13130.92,10750.47
21:44:35,server_16,581.67,629.65
21:44:35,server_15,65.08,82.33
21:44:35,server_14,19180.58,15734.12
21:44:35,server_13,125.45,184.52
21:44:35,server_11,565.4,670.65
21:44:35,server_3,3051.92,2802.0
21:44:35,server_9,303.0,447.58
21:44:35,server_10,387.44,370.8
21:44:35,server_2,63.11,56.96
21:44:35,server_4,1002.72,1215.04
21:44:35,server_1,798.98,903.75
21:44:35,server_6,555.33,633.12
21:44:35,server_7,648.31,600.87
21:44:35,server_8,946.75,1136.15
21:44:35,server_5,130.88,175.52
21:44:40,server_12,311.97,262.61
21:44:40,server_19,529.56,460.64
21:44:40,server_18,883.91,548.22
21:44:40,server_17,666.0,886.08
21:44:40,server_16,490.49,372.47
21:44:40,server_15,395.47,505.52
21:44:40,server_14,247.75,233.57
21:44:40,server_20,3846.76,3262.09
21:44:40,server_11,115.32,92.87
21:44:40,server_13,227.51,304.45
21:44:40,server_9,824.85,451.24
21:44:40,server_1,868.6,632.63
21:44:40,server_2,110.17,63.37
21:44:40,server_3,30.79,28.37
21:44:40,server_4,382.14,220.63
21:44:40,server_10,75.59,58.98
21:44:40,server_6,625.48,476.33
21:44:40,server_7,5955.63,5947.56
21:44:40,server_8,480.52,667.94
21:44:40,server_5,13456.34,11648.34
21:44:45,server_19,7856.43,9251.83
21:44:45,server_18,939.14,1270.93
21:44:45,server_17,220.43,197.53
21:44:45,server_16,132.98,84.88
21:44:45,server_15,17703.48,18594.26
21:44:45,server_14,3189.0,3613.83
21:44:45,server_13,964.1,764.16
21:44:45,server_12,179.88,163.72
21:44:45,server_11,172.26,125.65
21:44:45,server_20,857.7,698.86
21:44:45,server_9,387.71,368.19
21:44:45,server_1,810.04,520.75
21:44:45,server_2,875.36,943.96
21:44:45,server_3,572.78,831.1
21:44:45,server_4,35.86,28.52
21:44:45,server_10,580.01,401.31
21:44:45,server_6,1026.87,903.45
21:44:45,server_7,358.1,230.03
21:44:45,server_8,528.4,525.3
21:44:45,server_5,745.27,789.12
21:44:50,server_11,14274.88,12732.59
21:44:50,server_19,982.88,1420.77
21:44:50,server_18,331.99,280.15
21:44:50,server_17,779.43,683.76
21:44:50,server_16,248.23,224.21
21:44:50,server_15,826.78,1112.42
21:44:50,server_14,130.38,115.97
21:44:50,server_13,404.36,328.54
21:44:50,server_12,654.32,401.5
21:44:50,server_20,180.6,138.15
21:44:50,server_10,63.82,46.27
21:44:50,server_8,400.76,494.93
21:44:50,server_9,10.91,14.6
21:44:50,server_1,680.74,758.67
21:44:50,server_2,601.72,789.03
21:44:50,server_3,11932.48,12812.36
21:44:50,server_5,938.2,1313.56
21:44:50,server_6,18990.56,21173.45
21:44:50,server_7,6293.48,5394.86
21:44:50,server_4,55.49,78.97
21:44:55,server_20,1019.21,671.69
21:44:55,server_11,374.17,543.48
21:44:55,server_18,16842.6,14175.32
21:44:55,server_17,7791.54,9309.28
21:44:55,server_16,960.02,483.74
21:44:55,server_15,69.57,54.14
21:44:55,server_14,196.08,269.63
21:44:55,server_13,585.82,385.53
21:44:55,server_12,591.93,746.19
21:44:55,server_19,344.62,448.76
21:44:55,server_10,48.72,35.95
21:44:55,server_8,911.27,1044.92
21:44:55,server_1,14287.16,13039.86
21:44:55,server_2,840.51,680.29
21:44:55,server_3,877.3,872.66
21:44:55,server_9,186.03,170.29
21:44:55,server_5,879.06,1275.6
21:44:55,server_6,145.8,145.63
21:44:55,server_7,273.79,322.91
21:44:55,server_4,959.99,612.34
21:45:00,server_19,4090.48,4201.67
21:45:00,server_18,268.64,396.72
21:45:00,server_17,797.58,1052.52
21:45:00,server_16,164.59,90.35
21:45:00,server_15,817.4,417.59
21:45:00,server_14,999.96,688.26
21:45:00,server_13,519.15,761.52
21:45:00,server_12,927.54,1286.49
21:45:00,server_11,353.73,337.86
21:45:00,server_20,814.24,1072.29
21:45:00,server_9,244.66,283.35
21:45:00,server_1,832.41,887.29
21:45:00,server_2,7453.08,8241.12
21:45:00,server_3,580.94,458.11
21:45:00,server_4,3878.18,4412.87
21:45:00,server_10,177.89,212.5
21:45:00,server_6,952.39,506.14
21:45:00,server_7,622.2,861.02
21:45:00,server_8,514.59,746.23
21:45:00,server_5,64.75,57.64
21:45:05,server_11,920.2,736.42
21:45:05,server_19,296.86,160.67
21:45:05,server_18,915.57,1299.15
21:45:05,server_17,19031.25,18986.06
21:45:05,server_16,938.37,662.14
21:45:05,server_15,15013.66,13912.38
21:45:05,server_14,982.76,702.99
21:45:05,server_13,438.98,516.16
21:45:05,server_12,135.99,196.02
21:45:05,server_20,539.15,749.04
21:45:05,server_10,592.41,883.64
21:45:05,server_8,583.34,319.61
21:45:05,server_9,291.1,185.51
21:45:05,server_1,394.54,263.45
21:45:05,server_2,56.98,38.39
21:45:05,server_3,7875.35,9235.87
21:45:05,server_5,3655.26,3594.56
21:45:05,server_6,311.96,381.78
21:45:05,server_7,267.47,341.77
21:45:05,server_4,345.92,418.15
21:45:10,server_20,8103.22,6830.66
21:45:10,server_19,839.63,879.3
21:45:10,server_18,214.56,197.99
21:45:10,server_17,650.56,790.58
21:45:10,server_16,549.5,323.91
21:45:10,server_15,831.68,1184.64
21:45:10,server_14,1532.24,1819.73
21:45:10,server_13,305.51,425.84
21:45:10,server_12,460.67,341.23
21:45:10,server_11,479.41,681.96
21:45:10,server_9,805.05,766.15
21:45:10,server_1,932.96,746.83
21:45:10,server_2,30.27,19.68
21:45:10,server_3,261.9,321.88
21:45:10,server_4,16028.4,17258.56
21:45:10,server_10,250.45,199.46
21:45:10,server_6,915.94,632.1
21:45:10,server_7,137.74,139.54
21:45:10,server_8,975.85,693.65
21:45:10,server_5,643.66,871.18
21:45:15,server_12,186.17,237.61
21:45:15,server_19,387.42,235.13
21:45:15,server_18,145.96,74.04
21:45:15,server_17,603.46,835.77
21:45:15,server_16,153.6,83.82
21:45:15,server_15,255.05,186.04
21:45:15,server_14,1003.08,1184.77
21:45:15,server_13,817.14,1129.71
21:45:15,server_11,3137.51,2733.27
21:45:15,server_20,3359.03,3302.03
21:45:15,server_9,135.44,182.08
21:45:15,server_1,14135.87,11906.53
21:45:15,server_2,572.81,335.0
21:45:15,server_3,952.86,950.03
21:45:15,server_4,432.35,221.74
21:45:15,server_10,492.06,438.46
21:45:15,server_6,338.69,176.92
21:45:15,server_7,453.68,290.05
21:45:15,server_8,801.57,1164.51
21:45:15,server_5,1566.97,1519.97
21:45:20,server_11,19090.31,17697.2
21:45:20,server_19,221.94,225.26
21:45:20,server_18,4005.85,3929.52
21:45:20,server_17,502.68,428.06
21:45:20,server_16,615.85,862.07
21:45:20,server_15,116.67,89.44
21:45:20,server_14,646.73,451.78
21:45:20,server_13,1051.6,526.47
21:45:20,server_12,604.37,759.26
21:45:20,server_20,1032.53,1444.45
21:45:20,server_10,446.86,313.07
21:45:20,server_8,640.35,928.44
21:45:20,server_7,12430.9,10960.96
21:45:20,server_6,3191.8,3534.66
21:45:20,server_5,7909.15,8549.91
21:45:20,server_4,781.01,850.09
21:45:20,server_3,425.64,458.55
21:45:20,server_2,714.12,767.55
21:45:20,server_1,8575.13,6942.76
21:45:20,server_9,353.49,467.16
21:45:25,server_12,798.62,1158.54
21:45:25,server_13,931.34,1356.64
21:45:25,server_14,844.19,1130.01
21:45:25,server_15,143.01,118.67
21:45:25,server_19,876.12,618.38
21:45:25,server_17,1068.79,1077.3
21:45:25,server_18,131.69,143.14
21:45:25,server_20,827.79,439.26
21:45:25,server_16,883.5,692.62
21:45:25,server_11,651.63,466.64
21:45:25,server_10,137.45,75.38
21:45:25,server_8,86.24,94.65
21:45:25,server_1,88.1,65.44
21:45:25,server_2,18483.07,14859.97
21:45:25,server_3,11482.7,9738.83
21:45:25,server_9,949.5,1356.5
21:45:25,server_5,95.03,63.54
21:45:25,server_6,162.54,135.04
21:45:25,server_7,677.18,656.77
21:45:25,server_4,902.75,598.21
21:45:30,server_20,982.38,1067.12
21:45:30,server_19,544.91,733.95
21:45:30,server_18,845.73,1250.42
21:45:30,server_17,95.2,141.89
21:45:30,server_16,2955.26,3159.51
21:45:30,server_15,650.1,484.38
21:45:30,server_14,223.24,258.49
21:45:30,server_12,57.42,66.61
21:45:30,server_11,1030.92,850.23
21:45:30,server_13,506.9,589.63
21:45:30,server_9,849.32,1146.38
21:45:30,server_10,294.55,216.19
21:45:30,server_2,892.21,1224.44
21:45:30,server_3,788.43,613.86
21:45:30,server_4,449.64,298.45
21:45:30,server_1,110.69,137.05
21:45:30,server_6,443.39,269.47
21:45:30,server_7,305.6,232.29
21:45:30,server_8,516.59,533.43
21:45:30,server_5,741.01,853.35
21:45:35,server_12,359.39,504.3
21:45:35,server_20,463.85,491.98
21:45:35,server_19,171.86,89.75
21:45:35,server_18,87.9,108.35
21:45:35,server_17,478.81,689.06
21:45:35,server_16,127.24,71.89
21:45:35,server_15,686.12,459.99
21:45:35,server_14,982.57,1085.46
21:45:35,server_13,294.53,369.49
21:45:35,server_11,594.63,714.12
21:45:35,server_3,16049.5,18016.54
21:45:35,server_9,17215.99,18275.98
21:45:35,server_10,68.14,86.35
21:45:35,server_2,553.61,534.99
21:45:35,server_4,449.27,269.92
21:45:35,server_1,434.35,388.11
