ts,server_id,disk_io
21:55:30,server_3,51.97
21:55:30,server_4,1.67
21:55:30,server_10,185.97
21:55:30,server_6,0.0
21:55:30,server_7,21.83
21:55:30,server_8,44.85
21:55:30,server_5,6932.49
21:55:35,server_11,18.76
21:55:35,server_19,100.46
21:55:35,server_18,59.04
21:55:35,server_17,95.15
21:55:35,server_16,90.85
21:55:35,server_15,502.57
21:55:35,server_14,111.22
21:55:35,server_13,51.63
21:55:35,server_12,41.71
21:55:35,server_20,57.2
21:55:35,server_10,112.23
21:55:35,server_8,7964.25
21:55:35,server_7,155.18
21:55:35,server_6,151.69
21:55:35,server_5,9555.4
21:55:35,server_4,43.28
21:55:35,server_3,40.7
21:55:35,server_2,1689.3
21:55:35,server_1,1749.45
21:55:35,server_9,132.66
21:55:40,server_13,0.0
21:55:40,server_14,136.23
21:55:40,server_15,9420.27
21:55:40,server_12,69.52
21:55:40,server_17,4021.51
21:55:40,server_18,556.22
21:55:40,server_19,0.0
21:55:40,server_16,70.42
21:55:40,server_11,0.0
21:55:40,server_20,130.74
21:55:40,server_9,13.04
21:55:40,server_1,0.0
21:55:40,server_2,33.02
21:55:40,server_3,18.75
21:55:40,server_4,27.83
21:55:40,server_10,6129.05
21:55:40,server_6,77.61
21:55:40,server_7,14.51
21:55:40,server_8,19.01
21:55:40,server_5,0.0
21:55:45,server_20,86.0
21:55:45,server_19,71.15
21:55:45,server_18,90.23
21:55:45,server_17,194.96
21:55:45,server_16,23.03
21:55:45,server_15,3187.92
21:55:45,server_14,1239.9
21:55:45,server_12,788.94
21:55:45,server_11,114.29
21:55:45,server_13,0.0
21:55:45,server_9,57.24
21:55:45,server_10,103.35
21:55:45,server_2,18.63
21:55:45,server_3,71.26
21:55:45,server_4,96.55
21:55:45,server_1,2.48
21:55:45,server_6,32.36
21:55:45,server_7,54.0
21:55:45,server_8,25.6
21:55:45,server_5,90.56
21:55:50,server_12,88.94
21:55:50,server_20,48.5
21:55:50,server_19,161.16
21:55:50,server_18,124.14
21:55:50,server_17,76.33
21:55:50,server_16,43.73
21:55:50,server_15,37.05
21:55:50,server_14,21.86
21:55:50,server_13,625.67
21:55:50,server_11,148.51
21:55:50,server_3,2.39
21:55:50,server_9,11.06
21:55:50,server_10,4367.29
21:55:50,server_2,72.72
21:55:50,server_4,8.65
21:55:50,server_1,0.0
21:55:50,server_6,83.31
21:55:50,server_7,136.84
21:55:50,server_8,19.83
21:55:50,server_5,131.11
21:55:55,server_12,98.77
21:55:55,server_19,7416.8
21:55:55,server_18,124.36
21:55:55,server_17,80.76
21:55:55,server_16,536.88
21:55:55,server_15,95.65
21:55:55,server_14,44.54
21:55:55,server_20,1616.42
21:55:55,server_11,60.32
21:55:55,server_13,125.68
21:55:55,server_9,5355.75
21:55:55,server_1,24.34
21:55:55,server_2,199.54
21:55:55,server_3,43.09
21:55:55,server_4,18.08
21:55:55,server_10,126.0
21:55:55,server_6,55.1
21:55:55,server_7,167.21
21:55:55,server_8,24.57
21:55:55,server_5,19.01
21:56:00,server_19,35.62
21:56:00,server_18,23.58
21:56:00,server_17,0.0
21:56:00,server_16,134.53
21:56:00,server_15,3027.67
21:56:00,server_14,90.17
21:56:00,server_13,63.29
21:56:00,server_12,6892.84
21:56:00,server_11,54.3
21:56:00,server_20,57.44
21:56:00,server_9,12.86
21:56:00,server_1,97.78
21:56:00,server_2,1702.22
21:56:00,server_3,48.44
21:56:00,server_4,0.0
21:56:00,server_10,51.71
21:56:00,server_6,55.09
21:56:00,server_7,1256.73
21:56:00,server_8,36.55
21:56:00,server_5,92.33
21:56:05,server_11,17.5
21:56:05,server_19,15.87
21:56:05,server_18,58.81
21:56:05,server_17,61.4
21:56:05,server_16,40.47
21:56:05,server_15,0.0
21:56:05,server_14,181.14
21:56:05,server_13,9568.21
21:56:05,server_12,185.72
21:56:05,server_20,103.0
21:56:05,server_10,86.1
21:56:05,server_8,1778.66
21:56:05,server_9,56.76
21:56:05,server_1,52.72
21:56:05,server_2,31.41
21:56:05,server_3,17.42
21:56:05,server_5,79.12
21:56:05,server_6,107.59
21:56:05,server_7,0.0
21:56:05,server_4,30.11
21:56:10,server_20,0.0
21:56:10,server_11,49.62
21:56:10,server_18,77.74
21:56:10,server_17,181.94
21:56:10,server_16,931.45
21:56:10,server_15,118.84
21:56:10,server_14,0.0
21:56:10,server_13,114.77
21:56:10,server_12,0.0
21:56:10,server_19,3.48
21:56:10,server_10,139.74
21:56:10,server_8,23.2
21:56:10,server_1,0.0
21:56:10,server_2,124.7
21:56:10,server_3,712.68
21:56:10,server_9,156.01
21:56:10,server_5,1930.13
21:56:10,server_6,75.1
21:56:10,server_7,6129.61
21:56:10,server_4,8481.34
21:56:15,server_19,129.72
21:56:15,server_18,98.93
21:56:15,server_17,58.97
21:56:15,server_16,8670.03
21:56:15,server_15,38.37
21:56:15,server_14,3027.22
21:56:15,server_13,42.86
21:56:15,server_12,42.3
21:56:15,server_11,47.24
21:56:15,server_20,1368.52
21:56:15,server_9,0.0
21:56:15,server_1,158.98
21:56:15,server_2,28.79
21:56:15,server_3,24.62
21:56:15,server_4,5426.27
21:56:15,server_10,53.39
21:56:15,server_6,62.39
21:56:15,server_7,1364.94
21:56:15,server_8,114.02
21:56:15,server_5,42.93
21:56:20,server_11,93.75
21:56:20,server_19,29.52
21:56:20,server_18,156.67
21:56:20,server_17,1411.87
21:56:20,server_16,7574.62
21:56:20,server_15,118.28
21:56:20,server_14,1656.35
21:56:20,server_13,73.04
21:56:20,server_12,1421.65
21:56:20,server_20,50.36
21:56:20,server_10,45.38
21:56:20,server_8,6949.6
21:56:20,server_9,72.93
21:56:20,server_1,46.33
21:56:20,server_2,0.0
21:56:20,server_3,7233.3
21:56:20,server_5,0.0
21:56:20,server_6,15.87
21:56:20,server_7,160.91
21:56:20,server_4,21.04
21:56:25,server_20,0.0
21:56:25,server_19,1460.84
21:56:25,server_18,76.81
21:56:25,server_17,109.8
21:56:25,server_16,90.55
21:56:25,server_15,112.71
21:56:25,server_14,4213.09
21:56:25,server_13,112.99
21:56:25,server_12,32.24
21:56:25,server_11,869.36
21:56:25,server_9,5340.58
21:56:25,server_1,0.0
21:56:25,server_2,104.61
21:56:25,server_3,8149.37
21:56:25,server_4,0.0
21:56:25,server_10,81.41
21:56:25,server_6,1193.66
21:56:25,server_7,102.21
21:56:25,server_8,50.04
21:56:25,server_5,46.6
21:56:30,server_12,0.0
21:56:30,server_19,113.72
21:56:30,server_18,79.77
21:56:30,server_17,15.03
21:56:30,server_16,38.94
21:56:30,server_15,142.66
21:56:30,server_14,33.11
21:56:30,server_13,39.66
21:56:30,server_11,27.76
21:56:30,server_20,83.85
21:56:30,server_9,27.37
21:56:30,server_1,71.59
21:56:30,server_2,90.04
21:56:30,server_3,0.01
21:56:30,server_4,195.58
21:56:30,server_10,144.24
21:56:30,server_6,188.38
21:56:30,server_7,18.03
21:56:30,server_8,45.36
21:56:30,server_5,35.11
21:56:35,server_11,151.74
21:56:35,server_19,149.27
21:56:35,server_18,15.65
21:56:35,server_17,1.2
21:56:35,server_16,109.12
21:56:35,server_15,136.2
21:56:35,server_14,46.98
21:56:35,server_13,1.7
21:56:35,server_12,7544.05
21:56:35,server_20,12.95
21:56:35,server_10,141.52
21:56:35,server_8,148.27
21:56:35,server_7,1057.41
21:56:35,server_6,0.0
21:56:35,server_5,0.0
21:56:35,server_4,39.9
21:56:35,server_3,25.89
21:56:35,server_2,1403.81
21:56:35,server_1,911.9
21:56:35,server_9,30.34
21:56:40,server_13,39.36
21:56:40,server_14,43.94
21:56:40,server_15,42.93
21:56:40,server_16,0.0
21:56:40,server_20,9.8
21:56:40,server_18,130.2
21:56:40,server_19,52.79
21:56:40,server_12,642.82
21:56:40,server_17,84.27
21:56:40,server_11,77.8
21:56:40,server_10,77.84
21:56:40,server_9,0.0
21:56:40,server_2,53.14
21:56:40,server_3,148.72
21:56:40,server_4,134.71
21:56:40,server_1,102.88
21:56:40,server_6,120.83
21:56:40,server_7,13.89
21:56:40,server_8,47.48
21:56:40,server_5,120.85
21:56:45,server_13,41.41
21:56:45,server_20,67.87
21:56:45,server_19,97.58
21:56:45,server_18,0.0
21:56:45,server_17,8537.04
21:56:45,server_16,86.71
21:56:45,server_15,5376.7
21:56:45,server_14,11.99
21:56:45,server_12,12.38
21:56:45,server_11,84.93
21:56:45,server_1,91.87
21:56:45,server_9,3249.67
21:56:45,server_8,1254.36
21:56:45,server_7,1219.36
21:56:45,server_6,63.08
21:56:45,server_5,8875.31
21:56:45,server_4,67.69
21:56:45,server_3,83.38
21:56:45,server_2,33.51
21:56:45,server_10,1473.27
21:56:50,server_13,0.0
21:56:50,server_14,897.64
21:56:50,server_15,103.47
21:56:50,server_16,92.68
21:56:50,server_12,5620.47
21:56:50,server_18,3.6
21:56:50,server_19,96.18
21:56:50,server_20,88.05
21:56:50,server_17,92.54
21:56:50,server_11,140.34
21:56:50,server_1,54.29
21:56:50,server_9,60.55
21:56:50,server_8,17.84
21:56:50,server_7,0.0
21:56:50,server_6,33.78
21:56:50,server_5,1070.27
21:56:50,server_4,71.6
21:56:50,server_3,1748.19
21:56:50,server_2,5486.8
21:56:50,server_10,16.49
21:56:55,server_13,75.43
21:56:55,server_14,133.86
21:56:55,server_15,76.73
21:56:55,server_16,3656.69
21:56:55,server_20,0.0
21:56:55,server_18,1971.39
21:56:55,server_19,7586.58
21:56:55,server_12,81.59
21:56:55,server_17,61.13
21:56:55,server_11,71.49
21:56:55,server_10,0.0
21:56:55,server_9,45.17
21:56:55,server_2,37.61
21:56:55,server_3,91.8
21:56:55,server_4,32.17
21:56:55,server_1,21.66
21:56:55,server_6,50.34
21:56:55,server_7,140.02
21:56:55,server_8,184.96
21:56:55,server_5,76.86
21:57:00,server_12,9136.82
21:57:00,server_19,0.0
21:57:00,server_18,118.34
21:57:00,server_17,905.58
21:57:00,server_16,0.0
21:57:00,server_15,0.0
21:57:00,server_14,1974.54
21:57:00,server_13,7239.42
21:57:00,server_11,49.43
21:57:00,server_20,14.64
21:57:00,server_9,20.53
21:57:00,server_1,177.71
21:57:00,server_2,58.18
21:57:00,server_3,123.36
21:57:00,server_4,1706.53
21:57:00,server_10,53.12
21:57:00,server_6,36.63
21:57:00,server_7,57.48
21:57:00,server_8,47.67
21:57:00,server_5,63.13
21:57:05,server_11,56.76
21:57:05,server_19,69.7
21:57:05,server_18,80.85
21:57:05,server_17,50.77
21:57:05,server_16,61.93
21:57:05,server_15,1462.25
21:57:05,server_14,10.66
21:57:05,server_13,510.36
21:57:05,server_12,7706.18
21:57:05,server_20,1383.99
21:57:05,server_10,0.0
21:57:05,server_8,18.22
21:57:05,server_7,62.29
21:57:05,server_6,29.2
21:57:05,server_5,114.08
21:57:05,server_4,36.87
21:57:05,server_3,624.75
21:57:05,server_2,4019.27
21:57:05,server_1,9964.12
21:57:05,server_9,14.74
21:57:10,server_14,25.75
21:57:10,server_15,58.92
21:57:10,server_16,6300.76
21:57:10,server_13,125.8
21:57:10,server_18,87.37
21:57:10,server_19,81.44
21:57:10,server_20,9447.09
21:57:10,server_17,16.28
21:57:10,server_12,96.71
21:57:10,server_11,24.28
21:57:10,server_10,196.78
21:57:10,server_2,91.73
21:57:10,server_3,12.63
21:57:10,server_4,3973.06
21:57:10,server_5,57.38
21:57:10,server_1,14.54
21:57:10,server_7,139.1
21:57:10,server_8,0.0
21:57:10,server_9,88.11
21:57:10,server_6,0.0
21:57:15,server_12,1214.99
21:57:15,server_19,0.0
21:57:15,server_18,71.49
21:57:15,server_17,132.42
21:57:15,server_16,116.7
21:57:15,server_15,72.99
21:57:15,server_14,14.18
21:57:15,server_13,124.82
21:57:15,server_11,38.09
21:57:15,server_20,1966.34
21:57:15,server_9,31.99
21:57:15,server_1,1843.4
21:57:15,server_2,105.58
21:57:15,server_3,529.91
21:57:15,server_4,5468.8
21:57:15,server_10,1643.89
21:57:15,server_6,1996.4
21:57:15,server_7,106.66
21:57:15,server_8,715.58
21:57:15,server_5,9.33
21:57:20,server_11,99.29
21:57:20,server_19,85.94
21:57:20,server_18,1568.88
21:57:20,server_17,8154.39
21:57:20,server_16,5674.63
21:57:20,server_15,132.79
21:57:20,server_14,0.0
21:57:20,server_13,127.33
21:57:20,server_12,0.0
21:57:20,server_20,9928.08
21:57:20,server_10,54.15
21:57:20,server_8,51.23
21:57:20,server_7,103.44
21:57:20,server_6,41.62
21:57:20,server_5,59.16
21:57:20,server_4,186.15
21:57:20,server_3,61.28
21:57:20,server_2,68.65
21:57:20,server_1,1121.96
21:57:20,server_9,0.0
21:57:25,server_13,53.38
21:57:25,server_14,57.25
21:57:25,server_15,77.08
21:57:25,server_16,17.37
21:57:25,server_20,143.68
21:57:25,server_18,6104.32
21:57:25,server_19,94.76
21:57:25,server_12,96.38
21:57:25,server_17,183.65
21:57:25,server_10,81.76
21:57:25,server_7,5854.19
21:57:25,server_9,26.37
21:57:25,server_11,61.07
21:57:25,server_2,35.68
21:57:25,server_3,1555.4
21:57:25,server_4,126.6
21:57:25,server_1,40.24
21:57:25,server_6,67.87
21:57:25,server_8,0.0
21:57:25,server_5,3706.77
21:57:30,server_20,57.34
21:57:30,server_12,62.53
21:57:30,server_19,106.23
21:57:30,server_17,0.0
21:57:30,server_16,43.8
21:57:30,server_15,48.4
21:57:30,server_14,1709.96
21:57:30,server_13,80.76
21:57:30,server_11,0.0
21:57:30,server_18,199.13
21:57:30,server_9,85.3
21:57:30,server_8,79.13
21:57:30,server_7,0.0
21:57:30,server_6,122.41
21:57:30,server_5,25.82
21:57:30,server_4,42.39
21:57:30,server_3,109.45
21:57:30,server_2,991.58
21:57:30,server_1,57.3
21:57:30,server_10,8416.87
21:57:35,server_13,9623.19
21:57:35,server_14,47.63
21:57:35,server_15,21.77
21:57:35,server_20,1888.79
21:57:35,server_17,64.41
21:57:35,server_18,79.88
21:57:35,server_19,106.16
21:57:35,server_12,127.9
21:57:35,server_16,72.13
21:57:35,server_11,52.96
21:57:35,server_7,612.06
21:57:35,server_9,936.63
21:57:35,server_8,5578.78
21:57:35,server_6,70.56
21:57:35,server_5,60.89
21:57:35,server_4,3313.27
21:57:35,server_3,114.41
21:57:35,server_2,141.22
21:57:35,server_1,1850.36
21:57:35,server_10,95.08
21:57:40,server_15,73.75
21:57:40,server_13,116.57
21:57:40,server_14,49.55
21:57:40,server_16,81.11
21:57:40,server_12,56.52
21:57:40,server_18,4069.75
21:57:40,server_19,70.41
21:57:40,server_20,11.47
21:57:40,server_17,893.46
21:57:40,server_11,139.73
21:57:40,server_1,38.9
21:57:40,server_9,4219.59
21:57:40,server_2,124.57
21:57:40,server_3,0.0
21:57:40,server_4,66.0
21:57:40,server_10,52.04
21:57:40,server_6,46.02
21:57:40,server_7,183.23
21:57:40,server_8,3727.26
21:57:40,server_5,197.33
21:57:45,server_12,48.95
21:57:45,server_19,48.73
21:57:45,server_18,68.25
21:57:45,server_17,18.0
21:57:45,server_16,168.72
21:57:45,server_15,112.87
21:57:45,server_14,0.0
21:57:45,server_13,91.25
21:57:45,server_11,187.54
21:57:45,server_20,0.0
21:57:45,server_9,71.91
21:57:45,server_1,0.0
21:57:45,server_2,111.89
21:57:45,server_3,3219.27
21:57:45,server_4,46.96
21:57:45,server_10,114.43
21:57:45,server_6,7380.59
21:57:45,server_7,0.0
21:57:45,server_8,0.0
21:57:45,server_5,8519.91
21:57:50,server_11,18.52
21:57:50,server_19,0.0
21:57:50,server_18,0.0
21:57:50,server_17,6.59
21:57:50,server_16,9000.69
21:57:50,server_15,85.47
21:57:50,server_14,1233.24
21:57:50,server_13,0.0
21:57:50,server_12,0.0
21:57:50,server_20,0.0
21:57:50,server_10,34.04
21:57:50,server_8,67.69
21:57:50,server_7,52.18
21:57:50,server_6,43.43
21:57:50,server_5,5403.31
21:57:50,server_4,174.67
21:57:50,server_3,23.1
21:57:50,server_2,23.95
21:57:50,server_1,41.09
21:57:50,server_9,35.58
21:57:55,server_14,7.36
21:57:55,server_15,128.66
21:57:55,server_16,64.42
21:57:55,server_13,0.0
21:57:55,server_18,123.68
21:57:55,server_19,608.73
21:57:55,server_20,65.94
21:57:55,server_17,80.9
21:57:55,server_12,16.53
21:57:55,server_11,0.0
21:57:55,server_1,7403.86
21:57:55,server_9,5029.56
21:57:55,server_8,114.93
21:57:55,server_7,18.89
21:57:55,server_6,117.16
21:57:55,server_5,1193.57
21:57:55,server_4,30.6
21:57:55,server_3,42.52
21:57:55,server_2,42.75
21:57:55,server_10,8.74
21:58:00,server_13,0.0
21:58:00,server_14,0.0
21:58:00,server_15,15.6
21:58:00,server_20,86.24
21:58:00,server_18,59.57
21:58:00,server_19,31.15
21:58:00,server_12,0.0
21:58:00,server_16,55.69
21:58:00,server_11,92.6
21:58:00,server_17,102.76
21:58:00,server_9,0.0
21:58:00,server_10,163.95
21:58:00,server_2,44.54
21:58:00,server_3,0.0
21:58:00,server_4,190.33
21:58:00,server_1,5.22
21:58:00,server_6,0.0
21:58:00,server_7,0.0
21:58:00,server_8,3715.23
21:58:00,server_5,116.75
21:58:05,server_20,69.69
21:58:05,server_12,60.05
21:58:05,server_19,37.58
21:58:05,server_18,1430.86
21:58:05,server_17,54.05
21:58:05,server_16,699.7
21:58:05,server_15,24.3
21:58:05,server_14,181.37
21:58:05,server_13,963.54
21:58:05,server_11,83.47
21:58:05,server_7,163.33
21:58:05,server_9,1573.86
21:58:05,server_8,61.57
21:58:05,server_6,3738.94
21:58:05,server_5,7035.92
21:58:05,server_4,71.25
21:58:05,server_3,134.82
21:58:05,server_2,3.38
21:58:05,server_1,0.0
21:58:05,server_10,31.46
21:58:10,server_15,93.24
21:58:10,server_13,804.18
21:58:10,server_14,0.0
21:58:10,server_16,26.66
21:58:10,server_12,92.73
21:58:10,server_18,69.88
21:58:10,server_19,27.55
21:58:10,server_20,1906.48
21:58:10,server_17,155.27
21:58:10,server_11,39.14
21:58:10,server_1,157.35
21:58:10,server_9,85.69
21:58:10,server_2,4413.92
21:58:10,server_3,26.45
21:58:10,server_4,161.55
21:58:10,server_10,3423.9
21:58:10,server_6,15.14
21:58:10,server_7,89.15
21:58:10,server_8,0.0
21:58:10,server_5,572.06
21:58:15,server_13,150.39
21:58:15,server_20,6091.51
21:58:15,server_19,13.03
21:58:15,server_18,122.09
21:58:15,server_17,1622.91
21:58:15,server_16,133.33
21:58:15,server_15,91.46
21:58:15,server_14,0.0
21:58:15,server_12,25.79
21:58:15,server_11,171.48
21:58:15,server_1,0.0
21:58:15,server_9,95.45
21:58:15,server_8,0.0
21:58:15,server_7,29.06
21:58:15,server_6,53.45
21:58:15,server_5,4425.62
21:58:15,server_4,50.96
21:58:15,server_3,3858.95
21:58:15,server_2,1610.87
21:58:15,server_10,186.95
21:58:20,server_13,59.04
21:58:20,server_14,25.47
21:58:20,server_15,8.54
21:58:20,server_16,78.18
21:58:20,server_12,0.19
21:58:20,server_18,86.95
21:58:20,server_19,68.56
21:58:20,server_20,780.54
21:58:20,server_17,115.94
21:58:20,server_11,94.83
21:58:20,server_1,103.97
21:58:20,server_9,69.45
21:58:20,server_8,90.69
21:58:20,server_7,7993.78
21:58:20,server_6,82.2
21:58:20,server_5,92.12
21:58:20,server_4,192.34
21:58:20,server_3,137.53
21:58:20,server_2,96.58
21:58:20,server_10,69.54
21:58:25,server_13,40.26
21:58:25,server_14,57.92
21:58:25,server_15,803.91
21:58:25,server_16,71.46
21:58:25,server_20,15.01
21:58:25,server_18,97.7
21:58:25,server_19,881.69
21:58:25,server_12,35.45
21:58:25,server_17,93.35
21:58:25,server_11,126.74
21:58:25,server_1,96.49
21:58:25,server_9,26.16
21:58:25,server_2,114.28
21:58:25,server_3,9.48
21:58:25,server_4,503.77
21:58:25,server_10,81.82
21:58:25,server_6,702.72
21:58:25,server_7,3624.67
21:58:25,server_8,63.95
21:58:25,server_5,51.96
21:58:30,server_12,88.86
21:58:30,server_19,0.0
21:58:30,server_18,89.52
21:58:30,server_17,45.67
21:58:30,server_16,30.42
21:58:30,server_15,71.41
21:58:30,server_14,135.05
21:58:30,server_13,114.78
21:58:30,server_20,90.32
21:58:30,server_11,73.58
21:58:30,server_9,200.31
21:58:30,server_8,132.37
21:58:30,server_7,88.38
21:58:30,server_6,15.65
21:58:30,server_5,1129.92
21:58:30,server_4,121.68
21:58:30,server_3,9.01
21:58:30,server_2,128.98
21:58:30,server_1,16.83
21:58:30,server_10,0.0
21:58:35,server_13,42.18
21:58:35,server_14,9.65
21:58:35,server_15,88.42
21:58:35,server_16,6257.67
21:58:35,server_12,8.69
21:58:35,server_18,5208.21
21:58:35,server_19,93.27
21:58:35,server_20,116.17
21:58:35,server_17,124.34
21:58:35,server_11,13.34
21:58:35,server_1,17.59
21:58:35,server_9,0.0
21:58:35,server_2,50.88
21:58:35,server_3,8611.12
21:58:35,server_4,112.51
21:58:35,server_10,61.89
21:58:35,server_6,4.25
21:58:35,server_7,96.96
21:58:35,server_8,6301.61
21:58:35,server_5,100.47
21:58:40,server_20,8543.53
21:58:40,server_19,93.67
21:58:40,server_18,128.89
21:58:40,server_17,45.74
21:58:40,server_16,509.13
21:58:40,server_15,87.48
21:58:40,server_14,102.28
21:58:40,server_12,46.55
21:58:40,server_11,1773.98
21:58:40,server_13,1854.05
21:58:40,server_9,26.65
21:58:40,server_10,1008.1
21:58:40,server_2,22.51
21:58:40,server_3,1713.85
21:58:40,server_4,65.88
21:58:40,server_1,0.0
21:58:40,server_6,47.57
21:58:40,server_7,67.9
21:58:40,server_8,6061.58
21:58:40,server_5,4.55
21:58:45,server_12,773.33
21:58:45,server_20,1876.55
21:58:45,server_19,110.22
21:58:45,server_18,8.9
21:58:45,server_17,109.26
21:58:45,server_16,38.47
21:58:45,server_15,0.0
21:58:45,server_14,69.86
21:58:45,server_13,10.9
21:58:45,server_11,704.57
21:58:45,server_3,52.89
21:58:45,server_9,68.46
21:58:45,server_8,129.91
21:58:45,server_7,1527.38
21:58:45,server_6,46.82
21:58:45,server_5,9577.38
21:58:45,server_4,49.45
21:58:45,server_2,57.64
21:58:45,server_1,58.82
21:58:45,server_10,131.08
21:58:50,server_13,78.73
21:58:50,server_14,36.08
21:58:50,server_15,60.26
21:58:50,server_16,107.1
21:58:50,server_20,0.0
21:58:50,server_18,66.14
21:58:50,server_19,51.5
21:58:50,server_12,0.0
21:58:50,server_17,52.69
21:58:50,server_11,92.43
21:58:50,server_3,20.76
21:58:50,server_9,1871.75
21:58:50,server_1,0.0
21:58:50,server_2,173.47
21:58:50,server_4,104.24
21:58:50,server_10,26.27
21:58:50,server_6,0.0
21:58:50,server_7,7453.87
21:58:50,server_8,80.98
21:58:50,server_5,44.98
21:58:55,server_20,88.37
21:58:55,server_11,8371.59
21:58:55,server_18,180.48
21:58:55,server_17,3355.02
21:58:55,server_16,158.25
21:58:55,server_15,73.79
21:58:55,server_14,0.0
21:58:55,server_13,76.25
21:58:55,server_12,9973.75
21:58:55,server_19,125.11
21:58:55,server_10,21.1
21:58:55,server_8,1938.52
21:58:55,server_7,88.59
21:58:55,server_6,32.22
21:58:55,server_5,0.0
21:58:55,server_4,128.45
21:58:55,server_3,116.94
21:58:55,server_2,76.36
21:58:55,server_1,103.17
21:58:55,server_9,47.27
21:59:00,server_13,0.0
21:59:00,server_14,36.53
21:59:00,server_15,55.03
21:59:00,server_12,138.02
21:59:00,server_17,142.19
21:59:00,server_18,74.33
21:59:00,server_19,49.33
21:59:00,server_16,35.11
21:59:00,server_11,120.71
21:59:00,server_20,114.14
21:59:00,server_9,137.72
21:59:00,server_1,122.25
21:59:00,server_2,0.0
21:59:00,server_3,84.69
21:59:00,server_4,6174.92
21:59:00,server_10,59.6
21:59:00,server_6,20.64
21:59:00,server_7,49.32
21:59:00,server_8,113.01
21:59:00,server_5,21.7
21:59:05,server_12,95.24
21:59:05,server_20,48.46
21:59:05,server_19,106.74
21:59:05,server_18,63.06
21:59:05,server_17,47.63
21:59:05,server_16,32.48
21:59:05,server_15,0.0
21:59:05,server_14,114.97
21:59:05,server_13,83.67
21:59:05,server_11,51.44
21:59:05,server_3,90.07
21:59:05,server_9,0.0
21:59:05,server_8,971.31
21:59:05,server_7,3034.76
21:59:05,server_6,93.52
21:59:05,server_5,79.4
21:59:05,server_4,166.93
21:59:05,server_10,1137.72
21:59:05,server_2,114.99
21:59:05,server_1,5020.9
21:59:10,server_13,113.74
21:59:10,server_14,41.92
21:59:10,server_15,111.09
21:59:10,server_16,900.26
21:59:10,server_20,8364.0
21:59:10,server_18,23.54
21:59:10,server_19,28.98
21:59:10,server_12,49.04
21:59:10,server_17,107.97
21:59:10,server_11,105.57
21:59:10,server_10,0.0
21:59:10,server_9,42.43
21:59:10,server_2,12.14
21:59:10,server_3,105.05
21:59:10,server_4,112.64
21:59:10,server_1,4706.03
21:59:10,server_6,0.0
21:59:10,server_7,0.0
21:59:10,server_8,100.78
21:59:10,server_5,73.33
21:59:15,server_12,17.27
21:59:15,server_19,70.69
21:59:15,server_18,45.48
21:59:15,server_17,1579.18
21:59:15,server_16,1670.37
21:59:15,server_15,148.31
21:59:15,server_14,78.88
21:59:15,server_13,1920.55
21:59:15,server_11,70.11
21:59:15,server_20,83.67
21:59:15,server_9,0.78
21:59:15,server_1,0.0
21:59:15,server_2,67.52
21:59:15,server_3,1747.42
21:59:15,server_4,6.87
21:59:15,server_10,75.18
21:59:15,server_6,59.16
21:59:15,server_7,75.85
21:59:15,server_8,107.97
21:59:15,server_5,9028.7
21:59:20,server_19,42.43
21:59:20,server_18,0.0
21:59:20,server_17,96.41
21:59:20,server_16,92.15
21:59:20,server_15,63.87
21:59:20,server_14,22.69
21:59:20,server_13,8.21
21:59:20,server_12,0.0
21:59:20,server_11,59.11
21:59:20,server_20,0.0
21:59:20,server_9,996.17
21:59:20,server_1,15.06
21:59:20,server_2,106.86
21:59:20,server_3,16.97
21:59:20,server_4,97.58
21:59:20,server_10,166.01
21:59:20,server_6,75.61
21:59:20,server_7,44.82
21:59:20,server_8,23.9
21:59:20,server_5,0.0
21:59:25,server_11,35.23
21:59:25,server_19,6.02
21:59:25,server_18,56.86
21:59:25,server_17,42.34
21:59:25,server_16,18.5
21:59:25,server_15,8.48
21:59:25,server_14,63.22
21:59:25,server_13,31.59
21:59:25,server_12,1856.53
21:59:25,server_20,578.53
21:59:25,server_10,7678.87
21:59:25,server_8,0.0
21:59:25,server_9,144.48
21:59:25,server_1,0.0
21:59:25,server_2,128.85
21:59:25,server_3,40.4
21:59:25,server_5,15.63
21:59:25,server_6,72.34
21:59:25,server_7,17.22
21:59:25,server_4,27.46
21:59:30,server_20,20.59
21:59:30,server_19,21.64
21:59:30,server_18,1639.13
21:59:30,server_17,56.53
21:59:30,server_16,149.46
21:59:30,server_15,32.22
21:59:30,server_14,34.47
21:59:30,server_13,1391.71
21:59:30,server_12,87.77
21:59:30,server_11,105.66
21:59:30,server_9,38.2
21:59:30,server_1,46.76
21:59:30,server_2,44.74
21:59:30,server_3,72.53
21:59:30,server_4,67.06
21:59:30,server_10,65.67
21:59:30,server_6,59.99
21:59:30,server_7,7.64
21:59:30,server_8,85.63
21:59:30,server_5,7345.43
21:59:35,server_12,799.03
21:59:35,server_20,105.26
21:59:35,server_19,61.4
21:59:35,server_18,92.25
21:59:35,server_17,62.81
21:59:35,server_16,30.51
21:59:35,server_15,42.68
21:59:35,server_14,101.43
21:59:35,server_13,874.95
21:59:35,server_11,1291.67
21:59:35,server_10,47.86
21:59:35,server_9,21.74
21:59:35,server_2,62.67
21:59:35,server_3,121.6
21:59:35,server_4,42.81
21:59:35,server_1,87.89
21:59:35,server_6,79.65
21:59:35,server_7,669.17
21:59:35,server_8,128.78
21:59:35,server_5,5682.66
21:59:40,server_12,1274.8
