ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
21:44:50,server_13,44.71,60.94,404.36,328.54,59.66
21:44:50,server_12,55.32,54.46,654.32,401.5,110.8
21:44:50,server_20,18.45,92.86,180.6,138.15,123.02
21:44:50,server_10,5.13,93.48,63.82,46.27,61.13
21:44:50,server_8,40.29,40.78,400.76,494.93,27.16
21:44:50,server_9,1.71,92.83,10.91,14.6,22.75
21:44:50,server_1,65.66,58.01,680.74,758.67,55.82
21:44:50,server_2,54.71,54.07,601.72,789.03,83.5
21:44:50,server_3,76.11,56.99,11932.48,12812.36,55.55
21:44:50,server_5,83.3,3.22,938.2,1313.56,9.05
21:44:50,server_6,79.14,46.78,18990.56,21173.45,29.16
21:44:50,server_7,70.47,33.52,6293.48,5394.86,56.44
21:44:50,server_4,42.42,28.7,55.49,78.97,3757.81
21:44:55,server_20,95.47,87.0,1019.21,671.69,50.85
21:44:55,server_11,38.51,32.14,374.17,543.48,37.04
21:44:55,server_18,63.77,42.54,16842.6,14175.32,149.03
21:44:55,server_17,71.78,30.94,7791.54,9309.28,20.3
21:44:55,server_16,98.41,26.39,960.02,483.74,56.82
21:44:55,server_15,14.5,87.04,69.57,54.14,18.41
21:44:55,server_14,23.58,97.82,196.08,269.63,156.02
21:44:55,server_13,52.94,53.95,585.82,385.53,73.88
21:44:55,server_12,61.41,40.51,591.93,746.19,134.97
21:44:55,server_19,36.5,48.37,344.62,448.76,0.0
21:44:55,server_10,44.93,25.89,48.72,35.95,7408.58
21:44:55,server_8,94.85,2.29,911.27,1044.92,46.35
21:44:55,server_1,51.9,48.08,14287.16,13039.86,59.26
21:44:55,server_2,89.7,98.35,840.51,680.29,45.4
21:44:55,server_3,85.36,92.37,877.3,872.66,50.94
21:44:55,server_9,20.07,43.13,186.03,170.29,32.16
21:44:55,server_5,88.31,86.26,879.06,1275.6,96.53
21:44:55,server_6,9.58,98.08,145.8,145.63,146.53
21:44:55,server_7,24.36,24.01,273.79,322.91,47.47
21:44:55,server_4,92.91,2.04,959.99,612.34,0.0
21:45:00,server_19,57.5,66.5,4090.48,4201.67,592.56
21:45:00,server_18,25.75,35.17,268.64,396.72,0.0
21:45:00,server_17,83.63,13.24,797.58,1052.52,102.63
21:45:00,server_16,22.6,26.22,164.59,90.35,66.97
21:45:00,server_15,85.68,28.96,817.4,417.59,52.45
21:45:00,server_14,99.02,29.23,999.96,688.26,64.63
21:45:00,server_13,58.36,60.27,519.15,761.52,94.1
21:45:00,server_12,91.63,25.7,927.54,1286.49,4.2
21:45:00,server_11,40.27,49.61,353.73,337.86,60.57
21:45:00,server_20,89.49,95.4,814.24,1072.29,125.66
21:45:00,server_9,20.28,91.14,244.66,283.35,47.21
21:45:00,server_1,92.63,83.3,832.41,887.29,145.13
21:45:00,server_2,63.31,55.92,7453.08,8241.12,134.6
21:45:00,server_3,45.54,41.88,580.94,458.11,0.0
21:45:00,server_4,56.61,69.97,3878.18,4412.87,1408.52
21:45:00,server_10,47.06,32.07,177.89,212.5,9494.43
21:45:00,server_6,94.87,2.94,952.39,506.14,41.49
21:45:00,server_7,62.27,68.48,622.2,861.02,80.09
21:45:00,server_8,56.34,63.2,514.59,746.23,1.13
21:45:00,server_5,48.99,33.99,64.75,57.64,3600.2
21:45:05,server_11,96.67,11.38,920.2,736.42,20.72
21:45:05,server_19,34.63,21.25,296.86,160.67,106.88
21:45:05,server_18,86.4,84.66,915.57,1299.15,55.8
21:45:05,server_17,50.25,55.92,19031.25,18986.06,43.72
21:45:05,server_16,90.03,4.56,938.37,662.14,63.12
21:45:05,server_15,54.58,41.11,15013.66,13912.38,64.11
21:45:05,server_14,93.87,21.32,982.76,702.99,68.05
21:45:05,server_13,47.76,54.17,438.98,516.16,16.06
21:45:05,server_12,22.56,24.79,135.99,196.02,162.71
21:45:05,server_20,48.94,60.66,539.15,749.04,106.86
21:45:05,server_10,59.44,61.98,592.41,883.64,32.91
21:45:05,server_8,59.31,65.36,583.34,319.61,74.29
21:45:05,server_9,29.59,96.76,291.1,185.51,0.0
21:45:05,server_1,38.69,37.17,394.54,263.45,8.44
21:45:05,server_2,42.89,24.99,56.98,38.39,6934.22
21:45:05,server_3,60.23,36.86,7875.35,9235.87,3.19
21:45:05,server_5,44.34,43.02,3655.26,3594.56,1711.83
21:45:05,server_6,28.25,22.2,311.96,381.78,12.08
21:45:05,server_7,20.34,16.64,267.47,341.77,35.28
21:45:05,server_4,36.79,35.44,345.92,418.15,0.0
21:45:10,server_20,61.39,43.86,8103.22,6830.66,170.37
21:45:10,server_19,86.25,92.15,839.63,879.3,122.05
21:45:10,server_18,20.57,84.33,214.56,197.99,32.44
21:45:10,server_17,64.23,73.82,650.56,790.58,112.84
21:45:10,server_16,54.53,61.3,549.5,323.91,45.21
21:45:10,server_15,89.47,87.81,831.68,1184.64,19.95
21:45:10,server_14,64.42,53.77,1532.24,1819.73,1411.9
21:45:10,server_13,42.01,27.12,305.51,425.84,43.66
21:45:10,server_12,48.73,51.06,460.67,341.23,31.34
21:45:10,server_11,47.45,45.19,479.41,681.96,11.58
21:45:10,server_9,69.81,70.3,805.05,766.15,53.22
21:45:10,server_1,81.1,5.65,932.96,746.83,59.03
21:45:10,server_2,6.67,88.35,30.27,19.68,127.01
21:45:10,server_3,27.14,44.53,261.9,321.88,46.97
21:45:10,server_4,59.23,55.88,16028.4,17258.56,43.78
21:45:10,server_10,27.89,48.96,250.45,199.46,0.0
21:45:10,server_6,91.66,17.08,915.94,632.1,119.41
21:45:10,server_7,13.45,82.77,137.74,139.54,47.97
21:45:10,server_8,90.77,96.69,975.85,693.65,84.99
21:45:10,server_5,69.63,78.18,643.66,871.18,90.67
21:45:15,server_12,24.4,45.78,186.17,237.61,8420.81
21:45:15,server_19,29.04,18.8,387.42,235.13,44.45
21:45:15,server_18,12.65,88.6,145.96,74.04,126.86
21:45:15,server_17,67.29,62.87,603.46,835.77,4.5
21:45:15,server_16,24.8,41.34,153.6,83.82,9828.96
21:45:15,server_15,32.47,32.69,255.05,186.04,27.51
21:45:15,server_14,97.66,4.38,1003.08,1184.77,0.0
21:45:15,server_13,91.84,88.07,817.14,1129.71,14.88
21:45:15,server_11,49.22,66.21,3137.51,2733.27,517.13
21:45:15,server_20,46.53,58.16,3359.03,3302.03,1727.09
21:45:15,server_9,26.54,36.64,135.44,182.08,4225.06
21:45:15,server_1,69.08,32.68,14135.87,11906.53,104.7
21:45:15,server_2,54.72,69.77,572.81,335.0,37.36
21:45:15,server_3,97.44,15.01,952.86,950.03,71.92
21:45:15,server_4,49.87,64.65,432.35,221.74,51.7
21:45:15,server_10,50.76,43.56,492.06,438.46,38.58
21:45:15,server_6,30.18,35.47,338.69,176.92,119.03
21:45:15,server_7,49.68,46.41,453.68,290.05,7.25
21:45:15,server_8,84.91,23.15,801.57,1164.51,47.41
21:45:15,server_5,54.52,59.26,1566.97,1519.97,1050.11
21:45:20,server_11,64.65,42.66,19090.31,17697.2,79.42
21:45:20,server_19,33.81,34.71,221.94,225.26,34.12
21:45:20,server_18,62.07,45.81,4005.85,3929.52,1695.8
21:45:20,server_17,51.85,87.59,502.68,428.06,109.3
21:45:20,server_16,69.73,71.53,615.85,862.07,181.49
21:45:20,server_15,20.41,21.8,116.67,89.44,7795.34
21:45:20,server_14,65.61,62.54,646.73,451.78,86.16
21:45:20,server_13,99.66,88.53,1051.6,526.47,114.39
21:45:20,server_12,60.8,76.9,604.37,759.26,48.29
21:45:20,server_20,97.93,1.97,1032.53,1444.45,117.17
21:45:20,server_10,42.39,37.24,446.86,313.07,82.91
21:45:20,server_8,67.43,64.01,640.35,928.44,79.18
21:45:20,server_7,50.1,48.17,12430.9,10960.96,151.68
21:45:20,server_6,63.03,52.71,3191.8,3534.66,1682.69
21:45:20,server_5,51.22,43.38,7909.15,8549.91,183.86
21:45:20,server_4,82.32,0.2,781.01,850.09,53.72
21:45:20,server_3,43.92,27.87,425.64,458.55,11.07
21:45:20,server_2,69.17,88.85,714.12,767.55,95.99
21:45:20,server_1,72.95,46.38,8575.13,6942.76,123.51
21:45:20,server_9,29.81,39.32,353.49,467.16,67.58
21:45:25,server_12,82.46,16.71,798.62,1158.54,26.43
21:45:25,server_13,99.97,80.34,931.34,1356.64,160.11
21:45:25,server_14,86.97,96.61,844.19,1130.01,1.92
21:45:25,server_15,10.1,85.46,143.01,118.67,29.28
21:45:25,server_19,94.36,82.98,876.12,618.38,139.85
21:45:25,server_17,99.79,86.43,1068.79,1077.3,104.21
21:45:25,server_18,15.01,97.44,131.69,143.14,53.57
21:45:25,server_20,83.03,7.29,827.79,439.26,83.03
21:45:25,server_16,85.09,98.65,883.5,692.62,211.23
21:45:25,server_11,63.16,79.77,651.63,466.64,41.6
21:45:25,server_10,22.57,29.12,137.45,75.38,48.37
21:45:25,server_8,12.27,95.3,86.24,94.65,129.68
21:45:25,server_1,20.29,42.63,88.1,65.44,3422.25
21:45:25,server_2,71.77,32.03,18483.07,14859.97,75.46
21:45:25,server_3,79.11,30.12,11482.7,9738.83,129.95
21:45:25,server_9,95.8,93.03,949.5,1356.5,55.78
21:45:25,server_5,24.95,32.16,95.03,63.54,5562.23
21:45:25,server_6,31.21,29.75,162.54,135.04,9243.21
21:45:25,server_7,69.76,100.0,677.18,656.77,2.44
21:45:25,server_4,92.62,85.93,902.75,598.21,61.37
21:45:30,server_20,88.27,97.75,982.38,1067.12,82.21
21:45:30,server_19,62.05,78.23,544.91,733.95,86.42
21:45:30,server_18,91.8,5.56,845.73,1250.42,66.92
21:45:30,server_17,34.89,44.32,95.2,141.89,8993.64
21:45:30,server_16,57.22,57.7,2955.26,3159.51,1253.84
21:45:30,server_15,67.63,79.0,650.1,484.38,85.87
21:45:30,server_14,23.3,93.97,223.24,258.49,0.0
21:45:30,server_12,28.05,40.22,57.42,66.61,6243.27
21:45:30,server_11,93.98,4.95,1030.92,850.23,19.07
21:45:30,server_13,49.05,69.22,506.9,589.63,129.38
21:45:30,server_9,80.29,5.11,849.32,1146.38,26.46
21:45:30,server_10,30.33,31.27,294.55,216.19,66.88
21:45:30,server_2,92.89,98.32,892.21,1224.44,87.4
21:45:30,server_3,85.62,95.78,788.43,613.86,72.87
21:45:30,server_4,47.25,65.15,449.64,298.45,34.98
21:45:30,server_1,34.48,23.46,110.69,137.05,6935.82
21:45:30,server_6,46.54,61.57,443.39,269.47,125.65
21:45:30,server_7,29.67,34.08,305.6,232.29,0.0
21:45:30,server_8,44.32,66.98,516.59,533.43,0.46
21:45:30,server_5,68.41,64.56,741.01,853.35,7.77
21:45:35,server_12,37.23,37.94,359.39,504.3,59.41
21:45:35,server_20,44.66,71.84,463.85,491.98,22.1
21:45:35,server_19,20.18,23.48,171.86,89.75,7.21
21:45:35,server_18,2.7,84.28,87.9,108.35,56.53
21:45:35,server_17,37.54,42.49,478.81,689.06,90.05
21:45:35,server_16,22.04,46.13,127.24,71.89,3874.3
21:45:35,server_15,62.72,59.86,686.12,459.99,134.21
21:45:35,server_14,99.55,23.09,982.57,1085.46,124.47
21:45:35,server_13,23.72,4.47,294.53,369.49,0.0
21:45:35,server_11,59.35,73.09,594.63,714.12,0.0
21:45:35,server_3,75.66,43.03,16049.5,18016.54,159.82
21:45:35,server_9,77.12,32.13,17215.99,18275.98,43.28
21:45:35,server_10,13.02,99.44,68.14,86.35,54.22
21:45:35,server_2,50.46,56.77,553.61,534.99,92.29
21:45:35,server_4,46.03,48.75,449.27,269.92,122.47
21:45:35,server_1,47.32,49.2,434.35,388.11,22.32
21:45:35,server_6,47.18,42.09,4021.14,3235.72,857.93
21:45:35,server_7,98.33,92.91,1017.91,1103.27,192.05
21:45:35,server_8,32.92,22.33,280.27,186.79,0.0
21:45:35,server_5,62.33,51.72,1295.86,1244.89,1044.82
21:45:40,server_12,91.98,98.48,874.16,888.46,88.93
21:45:40,server_20,26.5,82.21,181.44,159.88,17.06
21:45:40,server_19,74.72,52.7,14362.59,16299.15,172.65
21:45:40,server_18,72.51,35.52,10584.14,11349.14,68.36
21:45:40,server_17,56.14,59.11,476.47,543.68,26.21
21:45:40,server_16,77.5,58.94,15625.26,17707.32,64.72
21:45:40,server_15,69.25,61.24,3266.18,3823.87,1753.36
21:45:40,server_14,26.13,18.65,212.41,255.49,10.41
21:45:40,server_11,29.22,49.68,345.97,265.85,0.0
21:45:40,server_13,35.66,38.15,303.36,380.32,48.14
21:45:40,server_9,55.41,55.18,580.65,609.72,2.45
21:45:40,server_2,44.57,67.09,431.24,338.41,17.67
21:45:40,server_3,25.56,29.18,176.22,260.02,7852.72
21:45:40,server_4,34.97,49.76,371.13,189.51,33.22
21:45:40,server_5,66.36,57.23,666.7,933.17,25.71
21:45:40,server_1,63.75,65.93,688.79,678.77,81.51
21:45:40,server_7,28.61,32.57,245.63,266.61,19.97
21:45:40,server_10,68.39,82.46,767.47,568.36,86.7
21:45:40,server_8,98.85,0.13,966.97,612.51,0.0
21:45:40,server_6,26.34,26.99,235.74,256.67,25.58
21:45:45,server_12,36.05,41.31,427.8,527.44,0.0
21:45:45,server_19,42.34,22.72,76.89,82.67,9468.44
21:45:45,server_18,25.72,35.38,200.97,269.22,0.0
21:45:45,server_17,48.15,42.5,147.1,74.64,8038.53
21:45:45,server_16,83.19,25.57,789.35,1098.48,7.4
21:45:45,server_15,20.05,85.87,165.35,152.84,69.0
21:45:45,server_14,31.54,37.74,283.32,228.47,29.55
21:45:45,server_13,20.7,20.27,146.94,138.4,0.0
21:45:45,server_11,29.99,49.27,308.39,425.61,130.95
21:45:45,server_20,47.12,54.1,470.43,645.72,93.44
21:45:45,server_9,34.79,40.92,383.51,374.15,8.99
21:45:45,server_1,96.33,27.53,994.92,946.05,132.97
21:45:45,server_2,89.0,94.57,831.52,1032.13,22.86
21:45:45,server_3,45.45,51.54,460.95,431.66,13.59
21:45:45,server_4,54.43,41.62,7931.8,7652.46,193.02
21:45:45,server_10,93.19,4.46,968.78,1440.87,57.94
21:45:45,server_6,65.39,30.61,5813.73,6207.0,47.3
21:45:45,server_7,47.82,59.32,464.07,485.74,41.91
21:45:45,server_8,46.68,47.41,4910.15,4124.54,1497.04
21:45:45,server_5,45.09,44.75,456.13,464.48,137.31
21:45:50,server_11,63.18,58.67,674.24,837.6,174.05
21:45:50,server_19,26.49,44.32,313.79,414.94,23.87
21:45:50,server_18,65.0,73.18,615.91,749.28,0.0
21:45:50,server_17,30.33,38.11,344.02,488.41,2.29
21:45:50,server_16,44.58,65.05,3268.45,2980.15,544.14
21:45:50,server_15,46.9,44.24,505.66,449.93,140.93
21:45:50,server_14,61.06,54.45,11601.7,9988.2,130.34
21:45:50,server_13,0.63,81.77,0.0,0.0,138.85
21:45:50,server_12,62.11,77.15,544.57,800.62,104.1
21:45:50,server_20,46.02,35.99,432.4,548.33,98.64
21:45:50,server_10,60.87,76.72,710.46,1037.0,167.99
21:45:50,server_8,68.06,72.44,693.54,634.61,111.51
21:45:50,server_7,38.17,41.42,7.4,9.24,5464.94
21:45:50,server_6,72.41,55.14,8703.92,7243.5,65.93
21:45:50,server_5,62.38,56.85,687.77,1027.95,46.98
21:45:50,server_4,84.63,2.51,855.96,479.77,125.87
21:45:50,server_3,87.1,99.47,851.18,994.88,149.0
21:45:50,server_2,61.5,93.54,538.46,765.68,54.86
21:45:50,server_1,94.1,23.23,994.38,701.08,27.47
21:45:50,server_9,44.07,52.96,489.33,560.09,47.16
21:45:55,server_14,50.07,50.55,2200.27,1868.77,1531.54
21:45:55,server_15,67.95,42.58,648.83,453.89,86.44
21:45:55,server_16,49.72,56.79,1499.67,1731.45,1437.28
21:45:55,server_12,88.35,18.03,923.95,1073.56,74.18
21:45:55,server_18,66.51,69.21,688.4,776.22,33.64
21:45:55,server_19,41.78,27.98,114.1,103.81,6753.25
21:45:55,server_20,66.88,66.15,1702.64,1866.34,1062.2
21:45:55,server_17,99.33,91.22,1012.6,992.91,90.35
21:45:55,server_11,54.35,51.32,3932.22,3745.87,902.31
21:45:55,server_13,99.43,6.36,943.97,1101.32,81.02
21:45:55,server_9,51.62,64.53,522.33,567.02,88.98
21:45:55,server_1,44.48,45.56,438.06,632.78,19.94
21:45:55,server_2,86.11,29.02,802.92,1203.56,32.73
21:45:55,server_3,83.02,29.7,855.73,1007.29,92.66
21:45:55,server_4,20.72,17.31,265.95,208.89,0.0
21:45:55,server_10,58.15,58.56,561.07,728.63,58.21
21:45:55,server_6,92.58,20.52,969.29,641.0,55.2
21:45:55,server_7,58.32,71.11,537.25,646.07,116.81
21:45:55,server_5,90.43,86.72,951.4,823.5,47.09
21:45:55,server_8,87.73,93.3,844.09,747.61,32.66
21:46:00,server_19,45.33,69.13,1303.14,1161.28,1173.63
21:46:00,server_18,52.84,61.82,2174.72,2425.59,1888.56
21:46:00,server_17,74.51,34.81,5984.53,6177.69,8.05
21:46:00,server_16,90.38,20.38,862.58,990.22,59.61
21:46:00,server_15,67.23,53.57,668.83,996.42,116.61
21:46:00,server_14,4.18,90.87,0.0,0.0,75.83
21:46:00,server_13,0.65,81.69,0.0,0.0,46.36
21:46:00,server_12,56.94,62.58,4440.44,5182.74,1001.42
21:46:00,server_11,94.25,89.02,932.79,772.72,110.29
21:46:00,server_20,66.64,53.2,2030.11,2308.78,1777.41
21:46:00,server_9,69.81,58.91,2869.45,2688.3,1192.33
21:46:00,server_1,63.94,55.76,651.11,340.18,0.0
21:46:00,server_2,32.36,50.73,287.56,298.59,135.83
21:46:00,server_3,99.22,98.63,1021.36,1506.82,97.4
21:46:00,server_4,27.7,33.66,369.23,325.68,95.26
21:46:00,server_10,32.85,30.91,10.96,14.76,7726.86
21:46:00,server_6,20.17,39.89,267.64,158.96,132.6
21:46:00,server_7,66.67,28.92,661.56,631.13,24.78
21:46:00,server_8,53.07,55.36,385.15,241.6,91.84
21:46:00,server_5,25.32,43.35,202.1,141.21,13.26
21:46:05,server_11,65.87,63.06,3944.11,3248.37,875.9
21:46:05,server_19,85.65,15.3,911.88,1008.29,41.76
21:46:05,server_18,16.76,88.14,182.71,128.76,6.5
21:46:05,server_17,21.12,28.08,267.65,258.93,56.4
21:46:05,server_16,23.53,86.3,257.57,360.68,40.1
21:46:05,server_15,16.51,81.86,89.26,83.24,26.87
21:46:05,server_14,94.85,92.82,868.76,650.29,0.0
21:46:05,server_13,98.95,4.24,955.88,574.13,53.38
21:46:05,server_12,63.92,58.83,782.97,1065.85,88.37
21:46:05,server_20,99.66,96.07,932.89,1148.92,8.5
21:46:05,server_10,62.99,66.87,641.6,484.06,95.55
21:46:05,server_8,93.96,18.11,953.33,1304.75,14.75
21:46:05,server_9,34.18,44.55,74.9,39.24,5095.06
21:46:05,server_1,40.03,65.03,1938.09,1759.36,1956.22
21:46:05,server_2,31.58,30.3,237.52,254.63,0.0
21:46:05,server_3,46.28,31.64,470.66,513.59,16.72
21:46:05,server_5,54.6,80.39,642.05,671.11,0.0
21:46:05,server_6,43.82,39.69,422.94,483.84,0.0
21:46:05,server_7,43.18,20.46,62.29,85.02,9897.03
21:46:05,server_4,59.11,42.95,1659.1,1334.23,1935.62
21:46:10,server_20,77.74,30.2,8243.48,8205.99,5.83
21:46:10,server_11,98.82,91.69,964.14,1106.13,108.54
21:46:10,server_18,47.21,54.53,399.72,214.5,102.13
21:46:10,server_17,58.36,47.76,14210.78,16405.12,193.21
21:46:10,server_16,23.83,48.42,10.29,11.29,3528.79
21:46:10,server_15,55.46,42.01,6299.73,7354.18,186.31
21:46:10,server_14,35.9,25.23,383.54,507.53,104.71
21:46:10,server_13,60.17,65.47,556.67,828.01,5.04
21:46:10,server_12,29.28,44.02,356.98,419.41,164.46
21:46:10,server_19,50.74,61.56,2081.69,2134.61,1779.47
21:46:10,server_10,43.07,48.03,129.06,154.87,8546.02
21:46:10,server_8,80.83,15.72,765.52,431.52,83.87
21:46:10,server_1,46.57,44.01,367.59,395.49,23.7
21:46:10,server_2,90.97,9.62,827.08,881.65,85.21
21:46:10,server_3,88.78,90.24,933.1,1240.19,140.41
21:46:10,server_9,93.32,82.27,907.46,870.49,72.23
21:46:10,server_5,99.27,93.17,964.76,1315.66,81.19
21:46:10,server_6,28.47,37.39,254.46,143.16,74.24
21:46:10,server_7,45.78,60.33,460.09,360.64,38.08
21:46:10,server_4,24.99,41.49,304.99,419.08,28.83
21:46:15,server_13,82.37,19.46,908.69,618.86,41.69
21:46:15,server_20,88.66,99.9,889.45,629.52,42.84
21:46:15,server_19,22.28,81.72,238.51,327.91,163.21
21:46:15,server_18,77.69,55.48,17039.35,14404.94,68.69
21:46:15,server_17,48.65,37.14,68.13,73.17,7940.72
21:46:15,server_16,96.71,14.87,954.15,628.41,21.99
21:46:15,server_15,64.72,54.16,591.05,718.68,0.0
21:46:15,server_14,94.38,93.44,866.56,719.57,95.95
21:46:15,server_12,36.01,28.0,191.2,149.23,5808.39
21:46:15,server_11,92.82,80.43,911.12,1011.06,118.5
21:46:15,server_1,87.73,89.76,875.64,1288.06,168.65
21:46:15,server_9,69.37,49.53,3359.41,3511.3,1723.22
21:46:15,server_8,20.34,11.02,100.57,77.4,0.0
21:46:15,server_7,25.07,10.01,230.41,284.8,0.0
21:46:15,server_6,66.64,45.57,1595.7,1465.09,759.92
21:46:15,server_5,83.31,19.19,801.19,697.19,40.34
21:46:15,server_4,66.97,69.65,650.9,942.01,66.33
21:46:15,server_3,33.89,22.81,91.02,114.18,8335.49
21:46:15,server_2,66.67,69.63,695.5,730.6,33.75
21:46:15,server_10,33.25,36.64,4.48,3.89,8416.28
21:46:20,server_13,57.56,59.77,16636.4,19145.71,194.71
21:46:20,server_14,28.91,42.71,260.24,368.19,59.27
21:46:20,server_15,23.3,27.36,215.87,161.0,119.38
21:46:20,server_16,96.15,80.44,949.5,1366.71,185.17
21:46:20,server_12,56.09,44.37,10978.38,12775.79,104.63
21:46:20,server_18,46.4,48.68,420.75,559.02,0.0
21:46:20,server_19,59.3,68.81,3294.47,3484.88,1935.55
21:46:20,server_20,93.7,12.61,927.93,694.47,0.0
21:46:20,server_17,25.27,97.13,183.77,211.83,90.46
21:46:20,server_11,75.32,48.18,17013.84,18357.35,175.22
21:46:20,server_1,37.83,48.13,389.18,429.64,70.02
21:46:20,server_9,90.17,27.51,933.5,1029.68,153.06
21:46:20,server_8,61.19,45.8,3848.65,3537.09,754.12
21:46:20,server_7,97.92,97.01,1030.12,791.39,108.77
21:46:20,server_6,22.93,23.22,220.02,326.53,91.15
21:46:20,server_5,26.01,95.94,261.78,274.12,76.96
21:46:20,server_4,23.42,34.41,215.59,273.16,27.94
21:46:20,server_3,89.2,6.49,912.47,1247.49,53.67
21:46:20,server_2,59.52,55.14,12244.7,10026.52,163.15
21:46:20,server_10,80.26,22.29,843.02,619.36,32.27
21:46:25,server_13,90.22,99.52,953.88,751.26,62.25
21:46:25,server_14,33.12,31.5,395.54,344.85,107.7
21:46:25,server_15,99.13,92.75,1043.63,1014.46,63.29
21:46:25,server_16,87.52,6.18,871.83,937.58,90.06
21:46:25,server_20,31.31,37.37,398.17,278.09,21.91
21:46:25,server_18,97.64,0.21,1060.53,1492.73,95.36
21:46:25,server_19,52.99,50.29,8106.41,7392.24,71.83
21:46:25,server_12,43.67,45.24,390.52,227.29,93.75
21:46:25,server_17,63.69,80.52,631.78,581.86,64.67
21:46:25,server_11,40.51,59.96,2502.83,2863.04,1329.73
21:46:25,server_3,69.4,78.77,658.44,852.29,44.74
21:46:25,server_9,38.35,38.4,379.9,259.27,27.71
21:46:25,server_2,0.75,87.42,19.07,24.9,0.0
21:46:25,server_10,61.3,77.2,606.86,485.9,77.61
21:46:25,server_4,68.42,67.93,685.9,652.67,20.61
21:46:25,server_1,59.05,34.24,17273.33,16870.6,33.72
21:46:25,server_6,94.22,96.76,989.23,1331.38,65.01
21:46:25,server_7,52.02,55.68,14743.15,17343.1,24.89
21:46:25,server_8,20.3,20.84,120.62,157.5,9107.37
21:46:25,server_5,94.29,12.77,991.38,769.31,14.16
21:46:30,server_12,88.03,14.49,829.51,1054.1,76.12
21:46:30,server_19,45.86,57.11,386.34,457.63,48.88
21:46:30,server_18,44.68,30.99,168.5,147.86,8297.8
21:46:30,server_17,65.45,71.93,665.26,845.34,52.72
21:46:30,server_16,24.05,91.71,243.51,176.94,70.25
21:46:30,server_15,89.02,27.1,893.47,487.18,152.47
21:46:30,server_14,23.1,29.04,132.07,137.43,10.83
21:46:30,server_13,98.45,6.16,1010.55,901.45,64.95
21:46:30,server_11,50.08,50.42,413.65,495.08,67.29
21:46:30,server_20,88.51,27.32,934.27,694.29,85.16
21:46:30,server_9,91.26,10.16,950.89,522.1,34.08
21:46:30,server_1,44.66,67.1,468.8,525.07,131.71
21:46:30,server_2,30.69,45.35,276.39,318.91,0.0
21:46:30,server_3,29.77,49.39,285.49,331.84,47.34
21:46:30,server_4,56.49,63.44,502.44,274.14,93.43
21:46:30,server_10,73.66,49.26,17246.35,17197.24,167.89
21:46:30,server_6,0.66,90.64,0.0,0.0,61.54
21:46:30,server_7,67.93,34.8,16740.52,16735.07,9.11
21:46:30,server_8,51.97,45.85,520.48,625.7,43.1
21:46:30,server_5,56.82,50.15,525.49,752.95,69.97
21:46:35,server_11,54.8,66.61,560.44,525.83,14.86
21:46:35,server_19,42.4,37.48,452.47,386.52,0.0
21:46:35,server_18,79.77,44.65,7887.47,7101.35,127.15
21:46:35,server_17,40.82,35.37,412.05,296.57,31.86
21:46:35,server_16,39.61,35.19,393.83,280.46,27.21
21:46:35,server_15,43.95,48.51,517.18,532.16,73.17
21:46:35,server_14,52.33,35.31,371.65,385.94,0.0
21:46:35,server_13,65.19,75.15,694.3,765.88,137.65
21:46:35,server_12,10.12,84.13,116.35,164.56,66.13
21:46:35,server_20,51.4,60.65,501.83,318.9,107.61
21:46:35,server_10,95.87,28.72,965.81,1070.91,60.13
21:46:35,server_8,56.54,48.72,609.09,469.14,66.99
21:46:35,server_7,22.25,22.98,172.25,145.35,5.21
21:46:35,server_6,21.71,25.88,265.04,304.65,22.63
21:46:35,server_5,59.97,50.61,3088.37,3279.03,1792.97
21:46:35,server_4,64.59,68.87,629.35,916.53,49.03
21:46:35,server_3,87.83,98.25,834.13,578.9,69.19
21:46:35,server_2,63.43,45.02,4552.63,3970.52,1320.61
21:46:35,server_1,69.98,53.24,2437.35,2404.06,1662.85
21:46:35,server_9,66.9,32.88,13818.79,14771.36,86.63
21:46:40,server_14,17.53,84.26,157.65,108.05,6.72
21:46:40,server_15,52.32,56.47,1486.15,1746.2,731.93
21:46:40,server_16,44.06,44.82,508.89,390.58,17.26
21:46:40,server_13,57.23,62.62,611.5,618.12,43.37
21:46:40,server_18,53.19,58.26,8126.81,6851.05,16.56
21:46:40,server_19,89.06,27.22,788.56,804.75,54.87
21:46:40,server_20,80.8,10.64,885.17,545.14,44.06
21:46:40,server_17,48.25,64.11,526.74,537.65,56.44
21:46:40,server_12,58.58,40.06,3323.97,2866.38,876.56
21:46:40,server_11,69.0,54.46,8082.97,8340.99,176.15
21:46:40,server_1,35.83,46.8,414.55,453.42,28.0
21:46:40,server_9,93.85,13.34,889.35,645.84,86.93
21:46:40,server_8,28.76,23.23,345.0,381.24,10.44
21:46:40,server_7,44.76,54.0,486.7,354.71,38.18
21:46:40,server_6,65.36,81.73,618.36,321.96,65.14
21:46:40,server_5,60.05,65.05,600.2,815.46,76.15
21:46:40,server_4,31.13,40.73,275.25,356.74,55.14
21:46:40,server_3,68.77,63.71,679.92,869.13,124.6
21:46:40,server_2,53.39,32.96,14308.64,14276.53,154.04
21:46:40,server_10,59.01,78.29,679.38,794.08,46.7
21:46:45,server_13,32.54,32.52,333.38,364.95,21.45
21:46:45,server_14,54.52,39.84,16715.67,19848.63,27.98
